ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
GOOGL,SHORT,0.09580832340474227,0.9580832340474227,4.93,3.338,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.9,NEGATIVE,trend_continuation,-10860365.52,387.72,450.0,250.0,16.08,35.51,1588897.0,1329805.0,0.837,915935.0,257281.0,1745486.0,16.8,0.302,1,1.0,0.0,0.0,0.0,0.0,98.64254822864261,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.508359,0.0,0.0,False,0.0,0.7,1.0,1.4,1.63,0.19,False,default,2.5,False,1.0,0.09580832340474227,0.09580832340474227,n/a,2026-05-21,2026-05-21,,,,,
COPX,LONG,0.5065163738543761,5.065163738543761,4.68,5.5566,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",8.1,NEUTRAL,retest_and_confirm,,,100.0,75.0,20.45,9.66,178014.0,70993.0,0.399,47891.0,109853.0,91263.0,54.6,0.487,1,1.0,99.0,0.002792,0.0,96.04941270152962,0.0,4.129103,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.253884,0.0,0.0,0.0,,0.0,0.96,0.89,1.4,1.38,0.05,False,default,2.5,False,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-18,2026-05-18,,,,,
GLW,LONG,0.29613591786194426,2.9613591786194426,6.15,3.8857,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,2.8,POSITIVE,retest_and_confirm,20801125.12,191.99,200.0,120.0,4.23,37.46,246343.0,177049.0,0.719,183261.0,33597.0,206534.0,81.1,0.708,1,1.0,99.0,2e-06,0.0,0.18665365977378415,0.0,5.229508,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.400511,0.0,0.0,0.0,,1.98,0.83,0.42,1.4,1.43,0.1,False,sustained_trend,5.0,False,1.0,0.29613591786194426,0.29613591786194426,n/a,2026-05-18,2026-05-18,2.086093,,,,
VZ,SHORT,0.2586470439997983,2.586470439997983,2.98,3.2672,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.4,POSITIVE,ema_rally,45514166.87,48.26,50.0,40.0,3.58,17.13,585172.0,504356.0,0.862,335834.0,147948.0,605746.0,38.9,0.213,1,1.0,0.0,0.0,1e-06,0.0,1.634165787090408e-19,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.442537,0.0,0.0,,0.0,0.64,1.0,1.2,0.0,0.14,False,default,2.5,False,1.0,0.2586470439997983,0.2586470439997983,n/a,2026-05-18,2026-05-18,1.292523,,,,
XLE,SHORT,0.23628717459666496,2.3628717459666495,4.86,3.5194,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,4.4,POSITIVE,bounce_and_fail,44747340.5,59.08,60.0,45.0,1.47,23.9,1825074.0,3156562.0,1.73,1809667.0,384854.0,2787115.0,83.4,0.283,1,0.7,0.0,0.0,0.0,0.0,1.058739505271096e-08,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.382285,0.0,0.0,,0.0,0.83,1.0,1.0,1.6,0.43,False,default,2.5,False,1.0,0.23628717459666496,0.23628717459666496,n/a,2026-05-18,2026-05-18,1.53821,,,,
NVO,SHORT,0.23301000901842958,2.330100090184296,4.6,3.9051,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.8,NEGATIVE,trend_continuation,-983516.49,44.35,50.0,40.0,12.64,9.89,846834.0,553669.0,0.654,379528.0,109884.0,911091.0,13.3,0.381,1,0.7,0.0,0.0,8e-06,0.0,4.177733598911745e-12,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.502624,0.0,0.0,,0.0,0.88,1.0,1.4,1.26,0.07,False,default,2.5,False,1.0,0.23301000901842958,0.23301000901842958,n/a,2026-05-18,2026-05-18,1.120167,,,,
LITE,LONG,0.27508498692461175,2.7508498692461174,6.22,4.3814,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.7,NEUTRAL,retest_and_confirm,,,1000.0,800.0,3.68,17.06,92270.0,126497.0,1.371,118127.0,16156.0,84484.0,41.6,0.896,1,1.0,99.0,6e-06,0.0,0.0014661236760287045,0.0,4.651163,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.590589,0.0,0.0,0.0,,1.7,0.8,0.38,1.4,1.67,0.26,False,default,2.5,False,1.0,0.27508498692461175,0.27508498692461175,n/a,2026-05-18,2026-05-18,,,,,
C,LONG,0.2461564021359534,2.4615640213595342,6.89,4.4778,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.9,NEGATIVE,retest_and_confirm,-24308127.36,,130.0,110.0,3.82,12.15,551887.0,736582.0,1.335,393647.0,138995.0,755827.0,25.0,0.3,1,1.0,99.0,1e-06,0.0,1.2498152756722128e-08,0.0,1.577479,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.47298,0.0,0.0,0.0,,1.6,0.97,1.0,1.4,1.92,0.0,False,default,2.5,False,1.0,0.2461564021359534,0.2461564021359534,n/a,2026-05-18,2026-05-18,,,,,
MTUM,SHORT,0.505689632159899,5.05689632159899,1.73,4.0674,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.1,NEUTRAL,unknown,,,310.0,275.0,2.59,8.99,5820.0,61416.0,10.553,57527.0,3576.0,6133.0,89.5,0.272,1,1.0,0.0,0.0,3.6e-05,0.0,11.21254572043226,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.225579,0.0,0.0,,0.0,0.4,1.0,0.0,0.09,0.24,False,default,2.5,False,1.0,0.505689632159899,0.505689632159899,n/a,2026-05-18,2026-05-18,3.391473,,,,
MLM,LONG,0.5591440773160385,5.591440773160386,2.85,4.8307,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.9,NEUTRAL,bounce_and_fail,,,680.0,480.0,26.4,10.78,1394.0,982.0,0.704,270.0,1106.0,1000.0,74.1,0.3,1,1.0,99.0,1.8e-05,0.0,461752.33622326184,0.0,21.4,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.1e-05,0.0,0.793696,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.56,0.29,True,default,2.5,False,1.0,0.5591440773160385,0.5591440773160385,n/a,2026-05-18,2026-05-18,,,,,
NPO,LONG,0.5065163738543761,5.065163738543761,5.62,5.7386,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,7.6,NEUTRAL,retest_and_confirm,,,330.0,290.0,8.96,4.25,1970.0,1183.0,0.601,1884.0,6.0,1263.0,36.3,0.388,1,1.0,99.0,3.8e-05,0.0,1.554701265375363e-12,0.0,5.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.318434,0.0,0.0,0.0,,1.84,0.92,0.62,1.4,0.74,0.11,False,default,2.5,False,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-18,2026-05-18,,,,,
LYV,LONG,0.42652958898991267,4.265295889899127,5.27,4.7536,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",5.2,NEUTRAL,retest_and_confirm,,,180.0,120.0,8.45,27.7,76934.0,83117.0,1.08,29972.0,11222.0,118857.0,13.3,0.303,1,0.7,99.0,3.2e-05,0.0,1.2731612140283485e-11,0.0,34.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.571144,0.0,0.0,0.0,,1.83,0.79,0.0,1.4,1.13,0.12,False,default,2.5,False,1.0,0.42652958898991267,0.42652958898991267,n/a,2026-05-18,2026-05-18,,,,,
RVMD,LONG,0.34224819621028074,3.4224819621028075,6.49,4.7182,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.3,NEUTRAL,trend_continuation,,,180.0,50.0,17.09,67.48,56151.0,59144.0,1.053,80538.0,647.0,34110.0,70.7,0.646,1,1.0,99.0,9e-06,0.0,185746.2552742176,0.0,1.223909,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.436992,0.0,0.0,0.0,,2.43,0.69,0.0,1.4,1.86,0.11,False,sustained_trend,5.0,False,1.0,0.34224819621028074,0.34224819621028074,n/a,2026-05-18,2026-05-18,,,,,
DVN,LONG,0.33921004043510083,3.3921004043510083,3.83,3.6851,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",4.2,POSITIVE,trend_continuation,27283360.46,47.1,50.0,45.0,6.13,4.48,428588.0,152260.0,0.355,255832.0,114489.0,210527.0,75.2,0.396,3,1.0,0.13099870179583029,5e-05,1.8e-05,1.3476334574048755e-10,5.143690124140494e-10,4.212394,1,1,0.0,0.489127,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.31465,0.20071,0.0,0.0,,0.0,0.77,1.0,1.4,0.23,0.43,False,default,2.5,False,1.0,0.33921004043510083,0.33921004043510083,n/a,2026-05-18,2026-05-18,9.400837,,,,
VOO,LONG,0.25891462572867574,2.5891462572867576,6.34,4.4366,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.2,NEUTRAL,trend_continuation,,,700.0,600.0,2.51,12.13,58305.0,40198.0,0.689,32015.0,10934.0,55554.0,39.5,0.146,1,1.0,99.0,1e-06,0.0,336984.30036745983,0.0,37.464286,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.449034,0.0,0.0,0.0,,2.14,0.64,0.15,1.4,1.68,0.33,False,sustained_trend,5.0,False,1.0,0.25891462572867574,0.25891462572867574,n/a,2026-05-18,2026-05-18,,,,,
UBER,LONG,0.23715444148984205,2.3715444148984206,2.24,3.1978,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",6.7,NEGATIVE,unknown,-26607102.69,73.66,80.0,60.0,8.68,18.49,523195.0,643358.0,1.23,395551.0,96849.0,674153.0,22.6,0.348,1,1.0,99.0,2e-06,0.0,2.1999287531590106,0.0,13.728276,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.118741,0.0,0.0,0.0,,0.0,0.79,0.65,0.0,0.62,0.17,False,default,2.5,False,1.0,0.23715444148984205,0.23715444148984205,n/a,2026-05-18,2026-05-18,,,,,
QQQ,LONG,0.23351746769016277,2.3351746769016275,6.65,4.6626,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",7.5,NEGATIVE,trend_continuation,-3480801.01,714.75,800.0,600.0,11.96,16.03,4083154.0,6800544.0,1.666,5076041.0,1163521.0,4644136.0,56.3,0.207,1,1.0,99.0,1e-06,0.0,184663.35077720459,0.0,1.538462,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.469601,0.0,0.0,0.0,,2.58,0.57,0.08,1.4,1.76,0.27,False,sustained_trend,5.0,False,1.0,0.23351746769016277,0.23351746769016277,n/a,2026-05-18,2026-05-18,,,,,
JBHT,SHORT,0.5716593134866153,5.7165931348661525,3.87,5.3993,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.9,NEUTRAL,trend_continuation,,,280.0,165.0,8.01,36.35,7906.0,4452.0,0.563,5774.0,233.0,6351.0,44.1,0.357,1,1.0,0.0,0.0,3.4e-05,0.0,323939.97187607316,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,4e-06,0.0,0.294347,0.0,0.0,,0.0,0.52,1.0,1.4,0.79,0.16,False,default,2.5,False,1.0,0.5716593134866153,0.5716593134866153,n/a,2026-05-18,2026-05-18,104.96875,,,,
MTSI,SHORT,0.5654711119496141,5.654711119496141,1.48,4.2114,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.7,NEUTRAL,unknown,,,400.0,250.0,5.14,34.29,9272.0,1585.0,0.171,1623.0,120.0,9114.0,90.4,0.722,5,0.7,7.402325967900836e-12,2.6e-05,7.8e-05,4.182395075990714e-12,0.1412527323886807,52.875,0,1,0.0,0.422033,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.419099,0.534436,0.0,0.0,,0.0,0.1,1.0,0.0,0.3,0.08,False,default,2.5,False,1.0,0.5654711119496141,0.5654711119496141,n/a,2026-05-18,2026-05-18,100.503472,,,,
NXT,SHORT,0.47210027500427276,4.721002750042728,5.15,5.0055,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, room_to_target",trend_aligned,5.5,NEUTRAL,resistance_ema_confluence,,,150.0,40.0,23.95,66.95,15981.0,18283.0,1.144,8046.0,1281.0,24937.0,81.0,0.759,1,0.7,0.0,0.0,5e-05,0.0,0.527506041360632,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.371061,0.0,0.0,,0.0,0.81,0.28,1.6,1.89,0.57,False,default,2.5,False,1.0,0.47210027500427276,0.47210027500427276,n/a,2026-05-18,2026-05-18,17.110092,,,,
PWR,SHORT,0.31841901482647234,3.1841901482647232,4.92,4.1481,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.4,NEUTRAL,trend_continuation,,,800.0,560.0,11.59,21.89,16732.0,18120.0,1.083,15268.0,4793.0,14791.0,76.7,0.45,1,1.0,0.0,0.0,6e-06,0.0,539369.9647122789,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.236048,0.0,0.0,,0.0,0.99,1.0,1.4,1.39,0.14,False,default,2.5,False,1.0,0.31841901482647234,0.31841901482647234,n/a,2026-05-18,2026-05-18,12.818182,,,,
NVTS,SHORT,0.3172447679909125,3.172447679909125,1.71,2.7792,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",3.4,POSITIVE,unknown,2454457.22,,25.0,12.0,2.54,50.78,315482.0,171109.0,0.542,256697.0,13845.0,216049.0,89.1,1.368,1,1.0,0.0,0.0,7.5e-05,0.0,3.185189547563518e-17,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.000937,0.0,0.0,,0.0,0.15,1.0,0.0,0.21,0.35,False,default,2.5,False,1.0,0.3172447679909125,0.3172447679909125,n/a,2026-05-18,2026-05-18,46.237805,,,,
CRWV,SHORT,0.2852075189943166,2.8520751899431662,4.0,3.486,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",4.3,POSITIVE,trend_continuation,40638303.94,107.58,150.0,65.0,39.43,39.58,1026596.0,889662.0,0.867,943978.0,117160.0,855120.0,17.7,0.842,1,1.0,0.0,0.0,1.3e-05,0.0,1.7698175100460328e-08,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.013362,0.0,0.0,,0.0,0.88,1.0,1.4,0.36,0.36,False,default,2.5,False,1.0,0.2852075189943166,0.2852075189943166,n/a,2026-05-18,2026-05-18,2.198529,,,,
GLW,SHORT,0.28448735398304575,2.8448735398304574,3.54,3.2044,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",3.6,POSITIVE,ema_rally,20801125.12,191.99,200.0,120.0,4.23,37.46,246343.0,177049.0,0.719,183261.0,33597.0,206534.0,81.1,0.708,1,1.0,0.0,0.0,4e-06,0.0,442882.0168352632,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.0,0.681261,0.0,0.0,,0.0,0.66,1.0,1.2,0.57,0.1,False,default,2.5,False,1.0,0.28448735398304575,0.28448735398304575,n/a,2026-05-18,2026-05-18,2.086093,,,,
CRCL,SHORT,0.28422858157941017,2.8422858157941016,3.8,3.6611,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.5,POSITIVE,ema_rally,11043589.97,115.02,130.0,70.0,13.16,39.07,442328.0,324584.0,0.734,365879.0,53581.0,347452.0,41.8,0.842,1,1.0,0.0,0.0,1.5e-05,0.0,0.012782310660212392,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.264286,0.0,0.0,,0.0,0.9,1.0,1.2,0.61,0.08,False,default,2.5,False,1.0,0.28422858157941017,0.28422858157941017,n/a,2026-05-18,2026-05-18,2.383871,,,,
LIN,SHORT,0.27169172245477546,2.7169172245477546,2.12,3.1745,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.9,NEUTRAL,unknown,,,550.0,420.0,6.9,18.37,23180.0,24054.0,1.038,15310.0,8979.0,22945.0,64.5,0.236,1,1.0,0.0,0.0,1e-06,0.0,2.2866327721857932e-11,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.431078,0.0,0.0,,0.0,0.63,1.0,0.0,0.29,0.2,False,default,2.5,False,1.0,0.27169172245477546,0.27169172245477546,n/a,2026-05-18,2026-05-18,3.241935,,,,
ONDS,SHORT,0.27104252215997926,2.7104252215997926,6.21,3.8982,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target",3.4,POSITIVE,resistance_ema_confluence,610900.77,9.2,30.0,5.0,226.8,45.53,1166179.0,579871.0,0.497,882443.0,116606.0,747001.0,0.0,0.828,1,1.0,0.0,0.0,0.000124,0.0,4.744385939324882e-18,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.074651,0.0,0.0,,1.53,0.89,0.08,1.6,1.87,0.25,False,sustained_trend,5.0,False,1.0,0.27104252215997926,0.27104252215997926,n/a,2026-05-18,2026-05-18,1.587429,,,,
WFC,SHORT,0.2507981793650197,2.507981793650197,5.09,4.501,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",8.6,NEGATIVE,trend_continuation,-28967880.85,,85.0,70.0,11.96,7.8,440067.0,660933.0,1.502,437085.0,90904.0,573011.0,36.9,0.278,2,0.7,0.4281745275884879,1e-06,2e-06,1.0938896108358469e-07,2.554775075006722e-07,3.451677,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.436928,0.373079,0.0,0.0,,2.08,0.89,0.47,1.4,0.22,0.03,False,sustained_trend,5.0,False,1.0,0.2507981793650197,0.2507981793650197,n/a,2026-05-18,2026-05-18,2.821308,,,,
IONS,LONG,0.3644989550874319,3.6449895508743193,5.61,4.7655,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,6.3,NEUTRAL,support_ema_confluence,,,80.0,75.0,5.57,1.03,30322.0,19517.0,0.644,1251.0,13706.0,34882.0,11.7,0.358,1,0.7,99.0,5.7e-05,0.0,9.726134847318768e-18,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.523402,0.0,0.0,0.0,,0.0,0.87,1.0,1.6,1.69,0.45,False,default,2.5,False,1.0,0.3644989550874319,0.3644989550874319,n/a,2026-05-19,2026-05-19,,,,,
RCL,LONG,0.36307413487201007,3.630741348720101,5.41,4.3784,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",4.7,NEUTRAL,pullback_to_support,,,290.0,250.0,11.4,3.96,50230.0,81997.0,1.632,48425.0,19394.0,64408.0,77.2,0.519,2,1.0,0.017094517386111056,4.9e-05,9e-06,1.0683542922442549e-20,6.249689699413631e-19,9.443396,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.209031,0.256004,0.0,0.0,,0.0,0.92,1.0,1.4,1.77,0.32,False,default,2.5,False,1.0,0.36307413487201007,0.36307413487201007,n/a,2026-05-19,2026-05-19,23.977636,,,,
WING,LONG,0.35065161461853317,3.506516146185332,4.49,4.4203,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.6,NEUTRAL,bounce_and_fail,,,180.0,120.0,35.7,9.54,17045.0,20482.0,1.202,13142.0,3866.0,20519.0,55.2,0.68,1,1.0,99.0,0.000187,0.0,9.772624503532263,0.0,15.846154,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.554011,0.0,0.0,0.0,,0.0,0.64,1.0,1.0,1.71,0.14,False,default,2.5,False,1.0,0.35065161461853317,0.35065161461853317,n/a,2026-05-19,2026-05-19,,,,,
GDX,LONG,0.2566317316670176,2.566317316670176,3.61,3.8662,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.5,NEGATIVE,bounce_and_fail,-1662833.31,86.0,100.0,75.0,16.29,12.78,921780.0,980459.0,1.064,705174.0,167032.0,1030033.0,57.5,0.463,2,1.0,0.13433711459901787,0.0,0.0,1.9244655109707791e-10,1.4325642743742902e-09,12.290698,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.459464,0.597805,0.0,0.0,,0.0,0.53,1.0,1.0,0.85,0.22,False,default,2.5,False,1.0,0.2566317316670176,0.2566317316670176,n/a,2026-05-19,2026-05-19,2.091062,,,,
DAVE,SHORT,0.461036026370402,4.6103602637040195,4.24,4.4972,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.6,NEUTRAL,trend_continuation,,,400.0,160.0,66.04,33.58,10840.0,5764.0,0.532,5041.0,2818.0,8745.0,5.8,0.617,2,0.7,0.0,0.0,0.000705,0.0,3.312665733290691e-13,,0,0,0.0,1.7e-05,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.590375,0.0,0.0,,0.0,0.9,1.0,1.4,0.62,0.32,False,default,2.5,False,1.0,0.461036026370402,0.461036026370402,n/a,2026-05-19,2026-05-19,244.0,,,,
NXPI,SHORT,0.37130317152885783,3.7130317152885786,3.93,4.0755,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.2,NEUTRAL,trend_continuation,,,320.0,210.0,6.89,29.86,35298.0,24676.0,0.699,24713.0,7179.0,28082.0,68.6,0.445,1,1.0,0.0,0.0,9e-06,0.0,586384.9321842231,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.0,0.296306,0.0,0.0,,0.0,0.44,1.0,1.4,0.89,0.2,False,default,2.5,False,1.0,0.37130317152885783,0.37130317152885783,n/a,2026-05-19,2026-05-19,3.567568,,,,
AEHR,SHORT,0.31079048385650554,3.107904838565055,4.15,3.839,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.2,NEUTRAL,ema_rally,,,95.0,70.0,4.05,23.33,58523.0,43745.0,0.747,41848.0,2207.0,58213.0,69.3,1.241,1,1.0,0.0,0.0,0.000415,0.0,0.7813003683983134,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.192207,0.0,0.0,,0.0,0.92,1.0,1.2,0.91,0.12,False,default,2.5,False,1.0,0.31079048385650554,0.31079048385650554,n/a,2026-05-19,2026-05-19,4.510417,,,,
SPY,SHORT,0.3030841070395308,3.030841070395308,1.85,3.8104,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.7,NEGATIVE,unknown,-4120909.18,,800.0,530.0,7.71,28.64,5721333.0,12771574.0,2.232,8848713.0,3473339.0,6170855.0,38.3,0.144,2,1.0,0.0,0.0,0.0,0.0,477877.4342919949,1.415287,0,0,0.0,0.452774,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.45812,0.0,0.0,,0.0,0.28,1.0,0.0,0.32,0.25,False,default,2.5,False,1.0,0.3030841070395308,0.3030841070395308,n/a,2026-05-19,2026-05-19,9.0,,,,
