ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
ARM,5.177254329984994e-08,1.1427037161156712,1,4,2.2854075357764287,5,87.4,17.541495,2.107822,21.399913,5,0,1,0.0,0.19066866432506713,5.177254329984994e-08,0.6422764357260564,1,4,1088449.0,2174205.0,9.720020723616842e-09,0.1143620444340584,0,1,-1.1427036643431279,SHORT,5.177254329984994e-08,0.2856759290289178,0.0,0.437933,4.530705778733043e-08,1.0,0.0,0.25,-0.3076923076923077,-0.05769230769230771,91+,0.25,0,0.0,254075113073.0,4e-06,9e-06,,,,,0.0,0.0,0.187745,0.10008,0.0,0.0,2.0376865200872634e-15,1.12437588071382e-08,0.25216496601535965,0.3536746134698084,0.2715,0.0,1.6502,0.0,0.0,0.6,0.0,0.4285,0.0,1.6502,0.4667,0.15,0.6,0.2414,0.18175644226463222,0.3481613509396535,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.4389984004072036,1,-2.5649517040573935,1,0.0,0.0,2176898.0,4348410.0,2925910.0,0.0
BABA,0.0,18024.378823278756,0,3,36048.75764655751,3,78.333333,24.403694,,24.403694,3,0,0,0.0,0.0,0.0,18017.137896072545,0,3,0.0,1343494.5,0.0,1552.9572720362708,0,1,-18024.378823278756,SHORT,0.0,6008.126274426252,0.0,0.000402,0.0,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,31-90,0.0,0,0.0,275152117500.0,0.0,5e-06,,,,,0.0,0.0,0.0,0.086159,0.0,0.0,0.0,0.00021835653416064487,0.10125510621684602,0.27855282419854754,0.2489,0.0,0.1636,0.0,0.0,0.6,0.0,0.2242,0.0,1.6502,0.3111,0.0,0.6,0.0,0.06,0.27759765033703226,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.7616407032594057,1,0.0,0.0,0.0,2686989.0,0.0,0.0
BAC,0.0,6.5938589941721e-34,0,1,1.31877179883442e-33,1,119.0,1.132474,,1.132474,1,0,0,0.0,0.0,0.0,6.5938589941721e-34,0,1,0.0,392949.5,0.0,3.5046948931337615e-34,0,1,-6.5938589941721e-34,SHORT,0.0,6.5938589941721e-34,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,435858005590.0,0.0,1e-06,,,,,0.0,0.0,0.0,0.531509,0.0,0.0,0.0,1.5128456767121463e-41,0.0536794785100713,0.20780318197587705,0.0909,0.0,0.103,0.0,0.0,0.3429,0.0,0.085,0.0,1.6502,0.0,0.0,0.3429,0.0,0.03428571428571428,0.07729394628571429,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.934890452239494,1,0.0,0.0,0.0,785899.0,0.0,0.0
BE,8.761090068620517e-17,0.0,1,0,1.7522180137241034e-16,1,105.0,1.45977,1.45977,,1,0,0,0.0,0.0,8.761090068620517e-17,0.0,1,0,551895.5,0.0,3.7327907106843103e-17,0.0,1,0,8.761090068620517e-17,LONG,8.761090068620517e-17,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,60089469131.0,9e-06,0.0,,,,,0.0,0.0,0.426065,0.0,0.0,0.0,1.4580075669366653e-23,0.0,0.23438139113374915,0.08776198311406207,0.3508,0.0,1.6502,0.0,0.0,0.3429,0.0,0.403,0.0,0.1318,0.0,0.0,0.3429,0.0,0.13190668713012965,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.6002200596761504,1,2326421.0,5267112.0,1103791.0,0.0,4377511.0,878166.0
BIDU,0.03548266889497286,0.0,1,0,0.03548266889497286,1,58.0,6.53913,6.53913,,1,0,0,0.0,0.0,0.03548266889497286,0.0,1,0,1066500.0,0.0,0.03039519961354111,0.0,1,0,0.03548266889497286,LONG,0.03548266889497286,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,25326383100.0,4.2e-05,0.0,,,,,0.0,0.0,0.856621,0.0,0.0,0.0,1.4010160375001539e-08,0.0,0.2880017521103805,0.11220327527051463,0.6298,0.0,1.6502,0.0,0.0,0.6,0.0,0.3337,0.0,0.1883,0.0,0.0,0.6,0.0,0.37462141747697847,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.583601412343869,1,-2.1175975240307467,1,0.0,0.0,1066500.0,0.0,0.0,0.0
BMNR,0.015663329409231434,0.0,1,0,0.03132665881846287,1,30.0,19.900862,19.900862,,1,0,0,0.0,0.0,0.015663329409231434,0.0,1,0,445599.0,0.0,0.008233690036429722,0.0,1,0,0.015663329409231434,LONG,0.015663329409231434,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,14561885151.0,3.1e-05,0.0,,,,,0.0,0.0,0.525667,0.0,0.0,0.0,1.07563885079507e-08,0.0,0.26217527504507165,0.10080400797202443,0.3716,0.0,1.6502,0.0,0.0,0.6,0.0,0.3582,0.0,0.0498,0.0,0.0,0.6,0.0,0.34039610893513245,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.1248808293705954,1,0.0,2073968.0,891198.0,0.0,0.0,0.0
BURL,547838.3057599302,0.0,1,0,1095676.6115198603,1,52.0,56.0,56.0,,1,0,0,0.0,0.0,547838.3057599302,0.0,1,0,596250.0,0.0,230931.23808230212,0.0,1,0,547838.3057599302,LONG,547838.3057599302,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,20811210992.0,2.9e-05,0.0,,,,,1.1e-05,0.0,0.421532,0.0,0.0,0.0,0.2632419160857692,0.0,0.560984208350696,0.17815008068745697,2.3889,0.9708,1.6502,0.0,0.0,0.6,0.0,0.7132,0.0,0.4683,0.0,0.0,0.6,0.0,0.4309445662909764,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.5482531392729886,1,-1.8387714594124647,1,0.0,0.0,1192500.0,0.0,0.0,0.0
CAPR,0.0,1.64158650684365e-08,0,3,1.64158650684365e-08,3,43.333333,6.308512,,6.308512,3,0,1,0.0,7.35671468987322e-43,0.0,1.64158650684365e-08,0,3,0.0,2879739.0,0.0,2.321956856646952e-11,0,1,-1.64158650684365e-08,SHORT,0.0,5.471955022812166e-09,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,31-90,0.3333,0,0.0,395345125.0,0.0,0.007284,,,,,0.0,0.0,0.0,0.001414,0.0,0.0,0.0,1.3840957373161402e-13,0.18710678443866977,0.5499213025091164,0.8173,0.0,0.4537,0.0,0.0,0.6,0.0,2.7879,0.0,1.6502,0.3111,0.15,0.6,0.0,0.06,0.566111111111111,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.4833857527560053,1,-1.7901276874592817,1,0.0,0.0,0.0,2879739.0,0.0,0.0
CAT,0.0,4.345815975055805e-05,0,2,8.691625893887852e-05,2,52.0,15.640625,,15.640625,2,0,0,0.0,0.0,0.0,4.345809918832047e-05,0,2,0.0,951272.5,0.0,2.0609334546454313e-05,0,1,-4.345815975055805e-05,SHORT,0.0,2.1729079875279024e-05,0.0,1e-06,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,372805528477.0,0.0,3e-06,,,,,0.0,0.0,0.0,0.474234,0.0,0.0,0.0,5.828529411580221e-13,0.10243318832711987,0.27679742143238395,0.3317,0.0,0.0926,0.0,0.0,0.6,0.0,0.3622,0.0,1.6502,0.1556,0.0,0.6,0.0,0.06,0.2538788619423893,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,3474709.0,6034795.0,0.0,1315835.0,645920.0,0.0
CRCL,2.876143981493846,0.0,1,0,5.752287962987692,1,56.0,1.22252,1.22252,,1,1,0,2.876143981493846,0.0,2.876143981493846,0.0,1,0,398167.5,0.0,2.0813798720409915,0.0,1,0,2.876143981493846,LONG,2.876143981493846,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,20586584867.0,1.9e-05,0.0,,,,,0.0,0.0,0.72367,0.0,0.0,0.0,1.3970962158489257e-06,0.0,0.2838972425925397,0.09924139438719029,0.4388,0.0,1.6502,0.0,0.15,0.6,0.0,0.2261,0.0,0.1664,0.0,0.0,0.6,0.0,0.1937465274861953,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.3071596779863253,1,-3.401072255195866,1,0.0,1177362.0,796335.0,0.0,2830760.0,0.0
