ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AEO,460932.5513225662,0.0,1,0,460932.5513225662,1,78.0,16.335404,16.335404,,1,0,0,0.0,0.0,460932.5513225662,0.0,1,0,597806.0,0.0,373150.278484887,0.0,1,0,460932.5513225662,LONG,460932.5513225662,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2791771728.0,0.000214,0.0,,,,,0.000134,0.0,0.809555,0.0,0.0,0.0,1.6510395413050987,0.0,0.6032609735674861,0.12348964454997155,2.0824,1.7,1.6502,0.0,0.0,0.6,0.0,0.484,0.0,0.1509,0.0,0.0,0.6,0.0,0.69,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.8524106319621862,1,-1.6313913533013242,1,0.0,0.0,597806.0,0.0,0.0,0.0
AG,0.0,259620.77347127968,0,1,519241.54694255936,1,106.0,5.273196,,5.273196,1,0,0,0.0,0.0,0.0,259620.77347127968,0,1,0.0,373500.0,0.0,96828.75411898438,0,1,-259620.77347127968,SHORT,0.0,259620.77347127968,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,10416032845.0,0.0,3.6e-05,,,,,0.0,9e-06,0.0,0.372962,0.0,0.0,0.0,0.2492511086847285,0.0751506657711675,0.335103760122231,0.229,0.0,0.1796,0.0,0.0,0.3429,0.0,0.4345,0.9235,1.6502,0.0,0.0,0.3429,0.0,0.03428571428571428,0.42293296804273484,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.1294195143603236,1,0.0,0.0,0.0,747000.0,0.0,0.0
ARM,0.0,1.202310977386659e-11,0,2,2.404621954773318e-11,2,92.0,37.664053,,37.664053,2,0,1,0.0,2.7521985320234087e-12,0.0,9.270911241843182e-12,0,2,0.0,1049676.5,0.0,1.3952955430292975e-12,0,1,-1.202310977386659e-11,SHORT,0.0,6.011554886933295e-12,0.0,0.228909,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.5,0,0.0,249904016485.0,0.0,4e-06,,,,,0.0,0.0,0.0,0.116051,0.0,0.0,0.0,2.4055455256334894e-19,0.06612620396439207,0.2673317151529828,0.1703,0.0,0.1481,0.0,0.0,0.3429,0.0,0.2827,0.0,1.6502,0.1556,0.15,0.3429,0.0921,0.03428571428571428,0.2564736018201878,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.2787077535917706,1,0.0,0.0,0.0,2099353.0,3082870.0,1278770.0
AS,279522.7884580854,0.0,1,0,559045.5769161708,1,106.0,22.054622,22.054622,,1,0,0,0.0,0.0,279522.7884580854,0.0,1,0,324930.0,0.0,59507.73592854412,0.0,1,0,279522.7884580854,LONG,279522.7884580854,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,15926980573.0,2e-05,0.0,4363027.0,10422364.0,0.07447352491744837,0.0,4e-06,0.0,0.21289,0.0,0.0,0.0,0.17550268688840034,0.0,0.4650077859730627,0.1808131343942847,1.9918,0.6652,1.6502,0.0,0.0,0.3429,0.0,0.9129,0.0,0.5523,0.0,0.0,0.3429,0.0,0.3439746151227704,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.681186369176401,1,-1.1504501869497779,1,0.0,0.0,649860.0,0.0,0.0,0.0
AXP,2.574595657701028e-07,0.0,1,0,5.149191315402056e-07,1,53.0,2.781931,2.781931,,1,0,0,0.0,0.0,2.574595657701028e-07,0.0,1,0,512191.5,0.0,1.1881029074566458e-07,0.0,1,0,2.574595657701028e-07,LONG,2.574595657701028e-07,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,222838738693.0,2e-06,0.0,,,,,0.0,0.0,0.461472,0.0,0.0,0.0,1.1553626953740713e-14,0.0,0.2600286457377477,0.10625767244935042,0.3501,0.0,1.6502,0.0,0.0,0.6,0.0,0.2986,0.0,0.1639,0.0,0.0,0.6,0.0,0.21935336178098516,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.1881304328947713,1,0.0,0.0,1024383.0,0.0,0.0,0.0
BA,5.198569047434571e-49,0.0,2,0,5.198569047434571e-49,2,63.5,182.523684,182.523684,,2,0,0,0.0,0.0,5.198569038289586e-49,0.0,2,0,1646494.0,0.0,1.4018867771278627e-49,0.0,1,0,5.198569047434571e-49,LONG,2.5992845237172855e-49,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,165084586077.0,1e-05,0.0,,,,,0.0,0.0,0.269668,0.0,0.0,0.0,1.5745167889295901e-56,0.0,0.2767160625335062,0.09725132430990682,0.3614,0.0,1.6502,0.1556,0.0,0.6,0.0,0.2397,0.0,0.1328,0.0,0.0,0.6,0.0,0.28178867959068515,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.956849627898534,1,0.0,0.0,1646494.0,0.0,1476186.0,0.0
BAC,0.0,9.517877050415747e-45,0,1,1.9035754100831495e-44,1,119.0,1.132474,,1.132474,1,0,0,0.0,0.0,0.0,9.517877050415747e-45,0,1,0.0,392949.5,0.0,5.058836581362976e-45,0,1,-9.517877050415747e-45,SHORT,0.0,9.517877050415747e-45,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,437746047649.0,0.0,1e-06,246781766.0,3333926.0,0.0,0.11786389379968241,0.0,0.0,0.0,0.531509,0.0,0.0,0.0,2.1742919442753052e-52,0.053959177411324194,0.20780318197587705,0.1002,0.0,0.0966,0.0,0.0,0.3429,0.0,0.085,0.0,1.6502,0.0,0.0,0.3429,0.0,0.03428571428571428,0.07729394628571429,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.893858815505612,1,0.0,0.0,0.0,785899.0,0.0,0.0
BMNR,510987.36006123776,0.0,2,0,1021974.7201224755,2,43.0,188.5,188.5,,2,2,0,510987.36006123776,0.0,259724.96079874612,0.0,2,0,675365.5,0.0,349949.6415714496,0.0,2,0,510987.36006123776,LONG,255493.68003061888,0.0,0.491719,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,13910400646.0,4.9e-05,0.0,,,,,2.5e-05,0.0,0.68485,0.0,0.0,0.0,0.18367097147851544,0.0,0.42601023732734256,0.11484731170822499,0.58,0.6946,1.6502,0.1556,0.3,0.6,0.2798,0.4986,0.0,0.0498,0.0,0.0,0.6,0.0,0.5380434407444574,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.213060758366165,1,0.0,0.0,1350731.0,0.0,0.0,0.0
BURL,7.90774816740793e-06,0.0,1,0,1.581549633481586e-05,1,52.0,56.0,56.0,,1,0,0,0.0,0.0,7.90774816740793e-06,0.0,1,0,596250.0,0.0,3.3333668995807864e-06,0.0,1,0,7.90774816740793e-06,LONG,7.90774816740793e-06,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,16147902179.0,3.7e-05,0.0,521488.0,284573125.0,1.143362838646335,0.0,0.0,0.0,0.421532,0.0,0.0,0.0,4.89707460433578e-12,0.0,0.4403361368834218,0.18770112317782978,2.1532,0.0,1.6502,0.0,0.0,0.6,0.0,0.7941,0.0,0.4829,0.0,0.0,0.6,0.0,0.3594056297890362,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,0.40099098565304475,1,-1.7698730266411369,1,0.0,500000.0,1192500.0,0.0,0.0,0.0
CIEN,0.0,13122.626127161571,0,2,26245.252254323143,2,46.5,2.974513,,2.974513,2,0,1,0.0,13122.611001707704,0.0,13122.611001707704,0,2,0.0,842320.5,0.0,1998.002822161343,0,1,-13122.626127161571,SHORT,0.0,6561.313063580786,0.0,1e-06,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,50132382856.0,0.0,1.7e-05,21037011.0,56236849.0,0.0,0.01497808847718335,0.0,0.0,0.0,0.152256,0.0,0.0,0.0,0.0013087973660512943,0.10830872741322214,0.29729226787623986,0.3334,0.0,0.1496,0.0,0.0,0.6,0.0,0.4172,0.0,1.6502,0.1556,0.15,0.6,0.0,0.06,0.32124294284927996,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.4134970170880066,1,-3.1636493594635637,1,0.0,0.0,0.0,1684641.0,1354691.0,0.0
