ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AAOI,10.254122870066984,0.0,2,0,13.699209320256077,2,50.0,2.161729,2.161729,,2,0,0,0.0,0.0,6.809036419877891,0.0,2,0,1658390.5,0.0,0.7539573361591008,0.0,2,0,10.254122870066984,LONG,5.127061435033492,0.0,0.335971,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7568497783.0,0.000219,0.0,,,,,0.0,0.0,0.084462,0.0,0.0,0.0,6.774212772512999e-06,0.0,0.3055811127257606,0.1279065925240256,0.4815,0.0,1.6502,0.1556,0.0,0.6,0.1686,0.537,0.0,0.142,0.0,0.0,0.6,0.0,0.4954081989841269,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.8909202878566589,1,0.0,0.0,2225748.0,0.0,0.0,0.0
ADI,0.0,5.930860581375732e-12,0,4,5.930860581375732e-12,4,34.25,10.504236,,10.504236,4,0,0,0.0,0.0,0.0,5.925968890925235e-12,0,4,0.0,3161722.0,0.0,1.6590621589738517e-12,0,1,-5.930860581375732e-12,SHORT,0.0,1.482715145343933e-12,0.0,0.000825,0.0,1.0,0.0,0.25,-0.3076923076923077,-0.05769230769230771,31-90,0.0,0,0.0,178960649366.0,0.0,1.8e-05,,,,,0.0,0.0,0.0,0.279734,0.0,0.0,0.0,8.285146207262409e-20,0.12078365314059464,0.3903109127029458,0.2303,0.0,0.3775,0.0,0.0,0.6,0.0,1.1863,0.0,1.6502,0.4667,0.0,0.6,0.0,0.06,0.34269974517169777,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.0808179350643163,1,-2.808366719945151,1,0.0,0.0,0.0,3161722.0,0.0,0.0
AEIS,2.419613942286145e-50,0.0,1,0,2.419613942286145e-50,1,64.0,,,,1,0,0,0.0,0.0,2.419613942286145e-50,0.0,1,0,1027000.0,0.0,7.621511007513431e-51,0.0,1,0,2.419613942286145e-50,LONG,2.419613942286145e-50,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11010635815.0,9.3e-05,0.0,992398.0,957660.0,1.034867059385448,0.0,0.0,0.0,0.314989,0.0,0.0,0.0,2.197524269206923e-56,0.0,0.37361257080521343,0.1427066702030016,2.7393,0.0,0.3969,0.0,0.0,0.6,0.0,0.4435,0.0,0.3836,0.0,0.0,0.6,0.0,0.33487715287190184,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,0.8128283365347803,1,-1.7856649604456356,1,0.0,0.0,1027000.0,0.0,0.0,0.0
AMAT,0.006241689873209834,13.119122872043274,1,1,13.131606251789695,2,40.5,4.034118,5.48,2.588235,2,0,0,0.0,0.0,0.006241689873209834,13.119122872043274,1,1,275027.5,2117280.0,0.0017867636350601815,8.590860609174022,0,1,-13.112881182170064,SHORT,0.006241689873209834,13.119122872043274,0.0,0.0,0.0004757703646873234,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,403069383828.0,1e-06,5e-06,,,,,0.0,0.0,0.286263,0.654835,0.0,0.0,1.548539810672726e-10,3.254805102647424e-07,0.2650363665685367,0.25666558731777445,0.4002,0.0,1.6502,0.0,0.0,0.6,0.0,0.3165,0.0,1.6502,0.0,0.0,0.6,0.0,0.23,0.21848651922592113,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.8531054522141983,1,2083156.0,3841428.0,550055.0,2117280.0,0.0,2232120.0
AMZN,28.42110186210018,66.81577715935265,1,1,123.65798088355301,2,112.0,3.944444,5.757576,2.131313,2,0,0,0.0,0.0,28.42110186210018,66.81577715935265,1,1,259700.0,612500.0,15.137671588122702,35.68375751082569,1,1,-38.39467529725247,SHORT,28.42110186210018,66.81577715935265,0.0,0.0,0.4253651318657436,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,2929347039884.0,0.0,0.0,,,,,0.0,0.0,0.532621,0.534062,0.0,0.0,9.702196931649872e-08,2.2809102591681492e-07,0.20780318197587705,0.20780318197587705,0.085,0.0,1.6502,0.0,0.0,0.3429,0.0,0.085,0.0,1.6502,0.0,0.0,0.3429,0.0,0.2042857142857143,0.1452149982857143,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.9624590582730566,1,714230.0,4756687.0,519400.0,612500.0,0.0,0.0
APLD,308736.9374010564,0.0,1,0,308736.9374010564,1,46.0,2.620968,2.620968,,1,1,0,308736.9374010564,0.0,308736.9374010564,0.0,1,0,789900.0,0.0,59076.331453652856,0.0,1,0,308736.9374010564,LONG,308736.9374010564,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,7983338978.0,9.9e-05,0.0,,,,,7e-06,0.0,0.191348,0.0,0.0,0.0,0.3867265792569436,0.0,0.3983058170054313,0.08683318570413873,0.2162,1.3667,1.6502,0.0,0.15,0.6,0.0,0.1986,0.0,0.0697,0.0,0.0,0.6,0.0,0.6437672945838167,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.98712508318609,1,0.0,0.0,789900.0,0.0,0.0,0.0
AXTI,2.8300428987023483,4.95704697540424,1,1,15.574179748213176,2,81.5,2.679953,1.988854,3.371053,2,0,0,0.0,0.0,2.8300428987023483,4.95704697540424,1,1,431800.5,802029.5,0.4804294414504587,1.4121786954368334,1,1,-2.127004076701892,SHORT,2.8300428987023483,4.95704697540424,0.0,0.0,0.5709130683538787,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,3953523009.0,0.000109,0.000203,,,,,0.0,0.0,0.16976,0.284883,0.0,0.0,7.158281088183616e-06,1.2538303088460008e-05,0.28104887832671943,0.27654174071423776,0.5603,0.0,1.6502,0.0,0.0,0.6,0.0,0.5152,0.0,1.6502,0.0,0.0,0.6,0.0,0.451242072,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.9141661847241616,1,0.0,2422755.0,863601.0,1604059.0,502500.0,1597250.0
CBRS,2.9517901638714152e-08,10.366921179238444,1,2,20.73384238799479,3,94.333333,25.585702,3.034884,36.861111,3,1,0,2.9517901638714152e-08,0.0,2.9517901638714152e-08,6.282686531446983,1,2,1107720.0,1640784.5,1.2825052172163093e-08,7.256512832185521,0,2,-10.366921149720543,SHORT,2.9517901638714152e-08,5.183460589619222,0.0,0.393968,2.847316105559755e-09,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,18307189657.0,6.1e-05,9e-05,,,,,0.0,0.0,0.434484,0.699968,0.0,0.0,1.612366627087822e-14,2.8313797402744754e-06,0.25368822464158636,0.26560226827397426,0.3939,0.0,1.6502,0.0,0.15,0.3429,0.0,0.2975,0.0,1.6502,0.1556,0.0,0.3429,0.21,0.41721156247948943,0.5090662616989257,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.0444633819184035,1,844434.0,0.0,1107720.0,3281569.0,2310000.0,0.0
CIEN,135.84047041941503,0.0,2,0,135.84047041941503,2,64.5,82.301282,82.301282,,2,0,0,0.0,0.0,135.8138864627541,0.0,2,0,1690485.0,0.0,55.64769897568049,0.0,1,0,135.84047041941503,LONG,67.92023520970751,0.0,0.000196,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,53372529240.0,3.2e-05,0.0,,,,,0.0,0.0,0.409655,0.0,0.0,0.0,1.2725691695121083e-05,0.0,0.28574289435505185,0.11142885917919194,0.4517,0.0,1.6502,0.1556,0.0,0.6,0.0,0.2428,0.0,0.2715,0.0,0.0,0.6,0.0,0.35917962700641115,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.404050776113716,1,0.0,0.0,1690485.0,0.0,0.0,0.0
COIN,188.46205378868245,0.0,1,0,188.46205378868245,1,112.0,3.192661,3.192661,,1,0,0,0.0,0.0,188.46205378868245,0.0,1,0,1312395.0,0.0,69.98910013128382,0.0,1,0,188.46205378868245,LONG,188.46205378868245,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,32587171460.0,4e-05,0.0,,,,,0.0,0.0,0.37137,0.0,0.0,0.0,5.783320409383038e-05,0.0,0.22613511817683846,0.07579212089180154,0.2683,0.0,1.6502,0.0,0.0,0.3429,0.0,0.2117,0.0,0.2034,0.0,0.0,0.3429,0.0,0.342886108466943,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.5659065649273014,1,525204.0,0.0,1312395.0,0.0,0.0,0.0
CORZ,434069.9058820526,0.0,1,0,434069.9058820526,1,46.0,1.026278,1.026278,,1,0,0,0.0,0.0,434069.9058820526,0.0,1,0,1091975.0,0.0,50539.79200409683,0.0,1,0,434069.9058820526,LONG,434069.9058820526,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,6658173938.0,0.000164,0.0,,,,,8e-06,0.0,0.116432,0.0,0.0,0.0,0.6519353653479946,0.0,0.44951230003364673,0.13683537316213026,0.545,1.7,1.6502,0.0,0.0,0.6,0.0,0.4265,0.0,0.3418,0.0,0.0,0.6,0.0,0.555786904,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.2206356675899053,1,-1.5540062647456145,1,0.0,0.0,1091975.0,0.0,0.0,0.0
COST,0.0,1.0142691552359091e-08,0,1,2.0285383104718183e-08,1,85.0,4.682927,,4.682927,1,0,0,0.0,0.0,0.0,1.0142691552359091e-08,0,1,0.0,398415.0,0.0,5.118390602954355e-09,0,1,-1.0142691552359091e-08,SHORT,0.0,1.0142691552359091e-08,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,422143038740.0,0.0,1e-06,,,,,0.0,0.0,0.0,0.504638,0.0,0.0,0.0,2.402667016050459e-16,0.10169747385660757,0.2503692506643287,0.3671,0.0,0.0498,0.0,0.0,0.6,0.0,0.2535,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.23,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.8760284787461803,1,0.0,0.0,0.0,796830.0,0.0,0.0
