ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AAOI,1.4925331107514686e-10,0.0018246077422153634,3,1,0.0018246078914686745,4,68.0,19.208902,27.411392,2.803922,4,0,0,0.0,0.0,8.713564762548616e-11,0.0018246077422153634,3,1,8529301.0,862670.0,6.767577355950577e-11,0.0001435343325451608,0,1,-0.0018246075929620523,SHORT,4.975110369171562e-11,0.0018246077422153634,0.41619,0.0,8.180021799859824e-08,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,16238728758.0,0.000525,5.3e-05,,,,,0.0,0.0,0.453429,0.078666,0.0,0.0,3.0637314307750705e-17,1.1236148896917018e-09,0.31072163987127027,0.2569496188770398,0.3201,0.0,1.6502,0.3111,0.0,0.6,0.2258,0.3193,0.0,1.6502,0.0,0.0,0.6,0.0,0.5736961111111111,0.39295856176538496,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,0.0,8529301.0,862670.0,1271967.0,2340489.0
AFRM,0.0,0.41291226047277674,0,2,0.41291226047277674,2,68.0,9.398764,,9.398764,2,0,1,0.0,0.4128232425229823,0.0,0.4128232425229823,0,2,0.0,1763389.0,0.0,0.1386070582088498,0,1,-0.41291226047277674,SHORT,0.0,0.20645613023638837,0.0,0.000216,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,20902347449.0,0.0,8.4e-05,,,,,0.0,0.0,0.0,0.335682,0.0,0.0,0.0,9.877174357575112e-08,0.1357412061171719,0.3515755290987248,0.5761,0.0,0.1813,0.0,0.0,0.6,0.0,0.96,0.0,1.6502,0.1556,0.15,0.6,0.0,0.06,0.5151621449994281,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.4004990573917087,1,0.0,0.0,0.0,1763389.0,0.0,0.0
ALAB,0.0,1233.8339728306105,0,1,2467.667945661221,1,46.0,2.935673,,2.935673,1,0,1,0.0,1233.8339728306105,0.0,1233.8339728306105,0,1,0.0,750000.0,0.0,179.6623621384656,0,1,-1233.8339728306105,SHORT,0.0,1233.8339728306105,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,60980088379.0,0.0,1.2e-05,,,,,0.0,0.0,0.0,0.145613,0.0,0.0,0.0,0.00020233391023675719,0.13857850195505017,0.3078708632881508,0.6541,0.0,0.1317,0.0,0.0,0.6,0.0,0.6785,0.0,1.6502,0.0,0.15,0.6,0.0,0.06,0.28450729361255495,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.9475066425994603,1,0.0,1618458.0,0.0,1500000.0,0.0,0.0
AMT,0.0,1.212634842148362e-26,0,1,1.212634842148362e-26,1,41.0,5.109756,,5.109756,1,0,0,0.0,0.0,0.0,1.212634842148362e-26,0,1,0.0,782000.0,0.0,3.874414852807129e-27,0,1,-1.212634842148362e-26,SHORT,0.0,1.212634842148362e-26,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,86437141092.0,0.0,9e-06,5154429.0,135452.0,0.0,5.773262853261672,0.0,0.0,0.0,0.319504,0.0,0.0,0.0,1.4029094748259725e-33,0.14777206708449872,0.5065163738543761,0.5534,0.0,0.3244,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.26235661284441536,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.2560634800013646,1,3.5,1,0.0,0.0,0.0,782000.0,0.0,0.0
AMZN,1189.9757453893087,0.0003349519139254682,2,1,2379.9521606824455,3,56.0,1.688269,1.82105,1.422709,3,0,0,0.0,0.0,1189.975745389103,0.0003349519139254682,2,1,3150017.0,260640.0,181.55956280301493,8.511430819095388e-05,1,0,1189.9754104373949,LONG,594.9878726946544,0.0003349519139254682,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2759413712523.0,1e-06,0.0,,,,,0.0,0.0,0.152574,0.254109,0.0,0.0,2.1562111907845896e-06,1.2138517410613772e-12,0.25896306015566783,0.24936121918454532,0.1839,0.0,1.6502,0.1556,0.0,0.6,0.0,0.2434,0.0,1.6502,0.0,0.0,0.6,0.0,0.16538695555555555,0.122744212,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.789861288404017,1,4212487.0,661359.0,6300034.0,521280.0,1555825.0,0.0
APP,0.8961948932181344,5.7797038867704856e-11,6,1,1.7922685405620224,7,59.571429,5.949914,5.716804,6.882353,7,0,0,0.0,0.0,0.8596233776635174,5.7797038867704856e-11,6,1,7061412.5,564171.5,0.38273572941720313,6.505336799344836e-12,1,0,0.8961948931603374,LONG,0.14936581553635572,5.7797038867704856e-11,0.040808,0.0,99.0,1.0,0.16666666666666666,0.0,-0.14102564102564105,-0.3076923076923077,31-90,0.0,0,0.0,185160471160.0,3.8e-05,3e-06,,,,,0.0,0.0,0.427093,0.112555,0.0,0.0,8.066830603778623e-09,3.1214566751540373e-18,0.35061844776890133,0.26547861927645094,0.4782,0.0,1.6502,0.7778,0.0,0.6,0.0,0.4046,0.0,1.6502,0.0,0.0,0.6,0.0,0.44027051226634284,0.23832330638683377,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,0.0,12532201.0,1128343.0,0.0,0.0
APTV,0.0,1.2660304573442528e-19,0,1,2.5320609146885056e-19,1,99.0,15.541667,,15.541667,1,0,0,0.0,0.0,0.0,1.2660304573442528e-19,0,1,0.0,318915.0,0.0,7.797751639989571e-20,0,1,-1.2660304573442528e-19,SHORT,0.0,1.2660304573442528e-19,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,15628175919.0,0.0,2e-05,4128029.0,626794.0,0.0,0.5088035303464934,0.0,0.0,0.0,0.615921,0.0,0.0,0.0,8.100948337835592e-26,0.23199291408850747,0.34430263505798364,1.45,0.0,0.5271,0.0,0.0,0.3429,0.0,1.45,0.0,1.6502,0.0,0.0,0.3429,0.0,0.03428571428571428,0.2774529947617329,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.7280053312778916,1,-0.7785239838677206,1,0.0,0.0,0.0,637830.0,0.0,0.0
ARKK,1.111608233751526e-09,0.0,1,0,2.223216467503052e-09,1,119.0,18.713333,18.713333,,1,0,0,0.0,0.0,1.111608233751526e-09,0.0,1,0,890061.5,0.0,4.902303400292562e-10,0.0,1,0,1.111608233751526e-09,LONG,1.111608233751526e-09,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,5723514000.0,0.000156,0.0,,,,,0.0,0.0,0.44101,0.0,0.0,0.0,1.942177888883518e-15,0.0,0.2547690744996931,0.10226256968077747,0.5547,0.0,1.6502,0.0,0.0,0.3429,0.0,0.4378,0.0,0.242,0.0,0.0,0.3429,0.0,0.4942857142857142,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.5196401229598555,1,-2.3898499684860606,1,0.0,0.0,1780123.0,0.0,0.0,0.0
ARM,0.0,14975.76675366405,0,1,14975.76675366405,1,45.0,1.506667,,1.506667,1,0,0,0.0,0.0,0.0,14975.76675366405,0,1,0.0,541450.0,0.0,8271.053221887869,0,1,-14975.76675366405,SHORT,0.0,14975.76675366405,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,428505690533.0,0.0,1e-06,,,,,0.0,0.0,0.0,0.552296,0.0,0.0,0.0,0.0003494881651404986,0.16297582397171015,0.2917011857062241,0.7336,0.0,0.2962,0.0,0.0,0.6,0.0,0.6668,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.12845335600000002,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.2574402195664245,1,0.0,1140000.0,0.0,541450.0,1333662.0,0.0
AVGO,0.0,560649.7716704749,0,1,560649.7716704749,1,37.0,,,,1,0,0,0.0,0.0,0.0,560649.7716704749,0,1,0.0,947500.0,0.0,277388.581828388,0,1,-560649.7716704749,SHORT,0.0,560649.7716704749,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2280074157369.0,0.0,0.0,,,,,0.0,0.0,0.0,0.494763,0.0,0.0,0.0,0.002458910250171048,0.08590767108020869,0.0831410906112422,0.1832,0.0,0.0759,0.0,0.0,0.6,0.0,0.1816,0.0,0.0498,0.0,0.0,0.6,0.0,0.06,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,586056.0,0.0,0.0,947500.0,0.0,0.0
