ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
CVNA,0.0007746044956494093,0.14714276908861618,1,1,0.2958347471685312,2,93.0,7.32971,4.937198,9.722222,2,1,0,0.0007746044956494093,0.0,0.0007746044956494093,0.14714276908861618,1,1,374669.0,300863.0,4.937112256939064e-06,0.014009568390625626,0,0,-0.14636816459296675,SHORT,0.0007746044956494093,0.14714276908861618,0.0,0.0,0.005264305547919291,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,57378523832.0,7e-06,5e-06,0.0,0.0,0.006374,0.095211,0.0,0.0,1.3499902819343924e-10,2.56442235285521e-08,0.2790662970585236,0.2707235529881771,0.5978,0.0,1.7,0.0,0.15,0.3429,0.0,0.6644,0.0,1.7,0.0,0.0,0.3429,0.0,0.24378145386233888,0.22077225351163543,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,749338.0,601726.0,0.0,5758316.0
DELL,0.0,7.853503363565164e-05,0,2,7.853503363565164e-05,2,38.5,1.722776,,1.722776,2,0,1,0.0,7.853503363565163e-05,0.0,7.853503363565163e-05,0,2,0.0,1346645.0,0.0,3.182735223645322e-05,0,0,-7.853503363565164e-05,SHORT,0.0,3.926751681782582e-05,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,65021465492.0,0.0,2.1e-05,0.0,0.0,0.0,0.405263,0.0,0.0,0.0,6.039162070663748e-12,0.10505991251569088,0.231086854259612,0.4506,0.0,0.0,0.0,0.0,0.6,0.0,0.5738,0.0,0.8315,0.1556,0.15,0.6,0.0,0.06,0.2503942385655222,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,1346645.0,3725800.0,0.0
DPZ,0.0,7.468479109610558e-22,0,1,1.4936958219221116e-21,1,46.0,27.272727,,27.272727,1,0,0,0.0,0.0,0.0,7.468479109610558e-22,0,1,0.0,361500.0,0.0,4.638442970551223e-22,0,0,-7.468479109610558e-22,SHORT,0.0,7.468479109610558e-22,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,12424532286.0,0.0,2.9e-05,0.0,0.0,0.0,0.621069,0.0,0.0,0.0,6.011074652706293e-28,0.11644444597805302,0.3824202589736887,0.5644,0.0,0.0,0.0,0.0,0.6,0.0,1.5242,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.33386559512295094,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,723000.0,0.0,0.0
EQNR,0.0,360798.29182707384,0,1,360798.29182707384,1,87.0,17.020833,,17.020833,1,0,0,0.0,0.0,0.0,360798.29182707384,0,1,0.0,643200.0,0.0,156014.2930820455,0,0,-360798.29182707384,SHORT,0.0,360798.29182707384,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,90034759790.0,0.0,7e-06,0.0,2e-06,0.0,0.432414,0.0,0.0,0.0,0.04007322201654244,0.11377207866702321,0.4094560312816753,0.5377,0.0,0.0,0.0,0.0,0.6,0.0,1.6489,0.1456,1.7,0.0,0.0,0.6,0.0,0.06,0.26905737355498405,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,643200.0,0.0,0.0
EWZ,8.202363215137812e-05,0.0,1,0,8.202363215137812e-05,1,95.0,41.074468,41.074468,,1,0,0,0.0,0.0,8.202363215137812e-05,0.0,1,0,609136.0,0.0,2.2450434874119324e-05,0.0,0,0,8.202363215137812e-05,LONG,8.202363215137812e-05,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,11908491029.0,5.1e-05,0.0,0.0,0.0,0.273707,0.0,0.0,0.0,6.887827513295439e-11,0.0,0.2703501901019236,0.08058402119112242,0.6606,0.0,1.7,0.0,0.0,0.3429,0.0,0.463,0.0,0.0,0.0,0.0,0.3429,0.0,0.3749923017683964,0.03428571428571428,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,609136.0,0.0,0.0,0.0
FCEL,325702.51503519627,0.0,1,0,325702.51503519627,1,87.0,27.572549,27.572549,,1,1,0,325702.51503519627,0.0,325702.51503519627,0.0,1,0,849286.0,0.0,25029.14953003858,0.0,0,0,325702.51503519627,LONG,325702.51503519627,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,458258541.0,0.001853,0.0,5.5e-05,0.0,0.076847,0.0,0.0,0.0,7.107396499898433,0.0,0.6964994530821067,0.12577201290582182,2.815,1.7,1.7,0.0,0.15,0.6,0.0,0.6577,0.0,0.0,0.0,0.0,0.6,0.0,0.7050000000000001,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,849286.0,0.0,0.0,0.0
FCX,0.0,8.88403937977986e-29,0,1,8.88403937977986e-29,1,31.0,260.5,,260.5,1,0,0,0.0,0.0,0.0,8.88403937977986e-29,0,1,0.0,703885.0,0.0,5.136478553828999e-29,0,0,-8.88403937977986e-29,SHORT,0.0,8.88403937977986e-29,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,100862808709.0,0.0,7e-06,0.0,0.0,0.0,0.578169,0.0,0.0,0.0,8.808042819242982e-36,0.09390961688271601,0.2701169851770451,0.3391,0.0,0.0,0.0,0.0,0.6,0.0,0.4012,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.25449573957662464,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,703885.0,2300744.0,0.0
FIG,314784.88232216,0.0,1,0,314784.88232216,1,87.0,2.166197,2.166197,,1,0,0,0.0,0.0,314784.88232216,0.0,1,0,854205.0,0.0,165355.34413410787,0.0,0,0,314784.88232216,LONG,314784.88232216,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8385792561.0,0.000102,0.0,2e-05,0.0,0.525296,0.0,0.0,0.0,0.3753788088989195,0.0,0.36048996706493736,0.08514904401671812,0.5401,1.3318,1.133,0.0,0.0,0.6,0.0,0.2515,0.0,0.0,0.0,0.0,0.6,0.0,0.5964825896209929,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,854205.0,0.0,0.0,0.0
FSLR,0.0,0.00029858535358069676,0,1,0.00029858535358069676,1,32.0,1.127711,,1.127711,1,0,0,0.0,0.0,0.0,0.00029858535358069676,0,1,0.0,1934855.0,0.0,0.00014599799257712477,0,0,-0.00029858535358069676,SHORT,0.0,0.00029858535358069676,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,20656293235.0,0.0,9.4e-05,0.0,0.0,0.0,0.488966,0.0,0.0,0.0,1.4454933912090968e-10,0.10529336957966891,0.17474426454771905,0.4529,0.0,0.0,0.0,0.0,0.6,0.0,0.7206,0.0,0.4268,0.0,0.0,0.6,0.0,0.06,0.37975517513517104,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,616275.0,0.0,0.0,1934855.0,0.0,0.0
GOOGL,0.0017341308233496282,0.0,2,0,0.0017341722481265887,2,64.5,3.452241,3.452241,,2,1,0,0.001734089398572668,0.0,0.001734089398572668,0.0,2,0,2177263.0,0.0,0.00021760787161108385,0.0,0,0,0.0017341308233496282,LONG,0.0008670654116748141,0.0,2.4e-05,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,1964459240000.0,1e-06,0.0,0.0,0.0,0.125495,0.0,0.0,0.0,4.4137612734322454e-12,0.0,0.27230555718889377,0.09835708161909751,0.1175,0.0,1.7,0.1556,0.15,0.6,0.0,0.3836,0.0,0.0,0.0,0.0,0.6,0.0,0.26055555555555554,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,3617628.0,0.0,520202.0,1261967.0
GS,0.0,2.9285914268578415e-08,0,1,2.9285914268578415e-08,1,35.0,1.269841,,1.269841,1,0,0,0.0,0.0,0.0,2.9285914268578415e-08,0,1,0.0,1065750.0,0.0,1.4290161575742908e-08,0,0,-2.9285914268578415e-08,SHORT,0.0,2.9285914268578415e-08,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,279464096764.0,0.0,4e-06,0.0,0.0,0.0,0.487953,0.0,0.0,0.0,1.047931187143141e-15,0.06930720697644763,0.13071618420201064,0.0931,0.0,0.0,0.0,0.0,0.6,0.0,0.1837,0.0,0.5235,0.0,0.0,0.6,0.0,0.06,0.12477373426463222,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,825640.0,0.0,1065750.0,1425008.0,522000.0
GTES,633853.3538864233,0.0,1,0,633853.3538864233,1,58.0,,,,1,0,0,0.0,0.0,633853.3538864233,0.0,1,0,1410000.0,0.0,389236.08177862695,0.0,0,0,633853.3538864233,LONG,633853.3538864233,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,6541861363.0,0.000216,0.0,5.9e-05,0.0,0.614079,0.0,0.0,0.0,0.9689189646717729,0.0,0.5114994530821066,0.15010071752258972,2.815,1.7,0.0,0.0,0.0,0.6,0.0,0.901,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1410000.0,0.0,0.0,0.0
HL,0.0,1.6604189609187302e-08,0,1,3.3208379218374603e-08,1,35.0,11.510504,,11.510504,1,0,0,0.0,0.0,0.0,1.6604189609187302e-08,0,1,0.0,414293.5,0.0,6.506170495865786e-09,0,0,-1.6604189609187302e-08,SHORT,0.0,1.6604189609187302e-08,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12957861653.0,0.0,3.2e-05,0.0,0.0,0.0,0.391839,0.0,0.0,0.0,1.281398895422155e-14,0.0968525842124916,0.29939425246840073,0.3685,0.0,0.0,0.0,0.0,0.6,0.0,0.6939,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.3436240714508556,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,828587.0,513000.0,0.0
HPQ,0.0,0.00010563606337996312,0,1,0.00010563606337996312,1,32.0,10.056381,,10.056381,1,0,0,0.0,0.0,0.0,0.00010563606337996312,0,1,0.0,640000.0,0.0,2.6829831545477925e-05,0,0,-0.00010563606337996312,SHORT,0.0,0.00010563606337996312,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,17916038398.0,0.0,3.6e-05,0.0,0.0,0.0,0.253984,0.0,0.0,0.0,5.896173084321781e-11,0.1255339738314828,0.4161554123593887,0.6553,0.0,0.0,0.0,0.0,0.6,0.0,1.8616,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.35629590873629274,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,640000.0,0.0,0.0
HTZ,0.0,2078776.3588508074,0,2,2078776.3588508074,2,58.0,7.349799,,7.349799,2,0,0,0.0,0.0,0.0,1229642.760343183,0,2,0.0,3020000.0,0.0,32339.60949749499,0,2,-2078776.3588508074,SHORT,0.0,1039388.1794254037,0.0,0.408478,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,2,1.0,2439536895.0,0.0,0.001238,0.0,1.3e-05,0.0,0.015557,0.0,0.0,0.0,4.2605962695448545,0.1359944790829769,0.719089151494805,0.7599,0.0,0.0,0.0,0.0,0.6,0.0,2.815,1.7,1.7,0.1556,0.0,0.6,0.2203,0.06,0.7275896984126984,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3020000.0,0.0,0.0
HUT,0.00011654095447374149,0.0,1,0,0.00011654095447374149,1,66.0,2.684549,2.684549,,1,0,0,0.0,0.0,0.00011654095447374149,0.0,1,0,1312500.0,0.0,5.360023650864287e-05,0.0,0,0,0.00011654095447374149,LONG,0.00011654095447374149,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8758986563.0,0.00015,0.0,0.0,0.0,0.459926,0.0,0.0,0.0,1.3305301205282999e-10,0.0,0.3077165054721587,0.12295738201824472,0.9917,0.0,1.4855,0.0,0.0,0.6,0.0,0.6296,0.0,0.0,0.0,0.0,0.6,0.0,0.498549332,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,1866395.0,1312500.0,0.0,0.0,0.0
IGV,0.0,24.30889251128715,0,1,24.30889251128715,1,62.0,1.676168,,1.676168,1,0,0,0.0,0.0,0.0,24.30889251128715,0,1,0.0,3271825.0,0.0,3.914741942170143,0,0,-24.30889251128715,SHORT,0.0,24.30889251128715,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12497172188.0,0.0,0.000262,0.0,0.0,0.0,0.161042,0.0,0.0,0.0,1.945151442710293e-05,0.1325230148571595,0.2534446707591556,0.7252,0.0,0.0,0.0,0.0,0.6,0.0,1.1347,0.0,0.7998,0.0,0.0,0.6,0.0,0.06,0.429979424,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3271825.0,0.0,0.0
IWM,544512.833429413,371548.3881826894,4,1,1460574.0550415153,5,87.0,20.652361,23.641631,8.695279,5,0,1,0.0,371548.3881826894,218293.19420567615,371548.3881826894,4,1,1337632.5,992000.0,240923.25728929281,159846.98375945547,0,0,172964.44524672366,LONG,136128.20835735326,371548.3881826894,0.599104,0.0,1.4655233362543278,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,78181469862.0,1.7e-05,1.3e-05,3e-06,2e-06,0.442457,0.430218,0.0,0.0,0.017411825154686453,0.04752384277738937,0.3332512515338508,0.28122148797263086,0.1572,0.0521,1.7,0.4667,0.0,0.6,0.3565,0.1863,0.1759,1.7,0.0,0.15,0.6,0.0,0.3799478696416613,0.3102463396762546,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2233110.0,2675265.0,992000.0,0.0,0.0
JBTM,305135.5559886579,0.0,1,0,305135.5559886579,1,58.0,,,,1,0,0,0.0,0.0,305135.5559886579,0.0,1,0,600000.0,0.0,153139.05463903627,0.0,0,0,305135.5559886579,LONG,305135.5559886579,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,6946901743.0,8.6e-05,0.0,2.2e-05,0.0,0.501872,0.0,0.0,0.0,0.43923977519348933,0.0,0.4939466308626221,0.1578720852059578,2.815,1.5245,0.0,0.0,0.0,0.6,0.0,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,0.47164273111022587,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,600000.0,0.0,0.0,0.0
