ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AAL,0.0,1.1006286690785274e-17,0,1,1.1006286690785274e-17,1,42.0,2.564457,,2.564457,1,0,1,0.0,1.1006286690785274e-17,0.0,1.1006286690785274e-17,0,1,0.0,1148836.0,0.0,7.32485392916524e-19,0,1,-1.1006286690785274e-17,SHORT,0.0,1.1006286690785274e-17,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,9160184147.0,0.0,0.000125,,,,,0.0,0.0,0.0,0.066552,0.0,0.0,0.0,1.201535527469705e-23,0.10232474454743634,0.30559379520143065,0.2392,0.0,0.184,0.0,0.0,0.6,0.0,0.6558,0.0,1.6502,0.0,0.15,0.6,0.0,0.06,0.505383076,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.982376728138064,1,-2.0300424238478834,1,0.0,0.0,0.0,1148836.0,0.0,0.0
AAPL,10.337219625774644,3.190573356558861,3,2,27.05558596466701,5,59.8,4.319597,3.263934,5.37526,5,1,2,0.0014030605739039114,3.190573356558861,9.013668397930125,1.7066076911402992,3,2,3170058.5,3530928.0,4.849426585336588,1.1159570764908597,1,0,7.146646269215783,LONG,3.4457398752582145,1.5952866782794306,0.128037,0.465109,3.239925389749909,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.3333,0,0.0,4535749279920.0,1e-06,1e-06,,,,,0.0,0.0,0.469123,0.349767,0.0,0.0,7.596848199949424e-09,3.5171403440261755e-09,0.29482499177943117,0.32220044039782314,0.2169,0.0,1.6502,0.3111,0.15,0.6,0.02,0.2555,0.0,1.6502,0.1556,0.3,0.6,0.2608,0.278113753968254,0.30163476984126986,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.3481766135711544,1,2473547.0,3104056.0,6340117.0,7061856.0,14251726.0,2907451.0
AFRM,0.0,577542.6366000877,0,1,577542.6366000877,1,87.0,3.41369,,3.41369,1,0,0,0.0,0.0,0.0,577542.6366000877,0,1,0.0,1073449.0,0.0,311807.0140916182,0,1,-577542.6366000877,SHORT,0.0,577542.6366000877,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,19198015781.0,0.0,5.6e-05,,,,,0.0,1.6e-05,0.0,0.539886,0.0,0.0,0.0,0.3008345462303836,0.13225949926683814,0.4132144389970322,0.5708,0.0,0.1518,0.0,0.0,0.6,0.0,0.7867,1.0953,1.6502,0.0,0.0,0.6,0.0,0.06,0.5240614441965692,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.3524424106601067,1,0.0,0.0,0.0,1073449.0,1184857.0,0.0
AG,1.4379643235639543e-09,6.063116522878611e-05,3,2,0.0001212652060999258,5,83.8,88.932827,39.226613,163.492148,5,0,0,0.0,0.0,1.4376780300155374e-09,6.063116522878611e-05,3,2,1871159.5,735542.5,1.0339336813378817e-09,1.0177262946657126e-05,0,1,-6.0629727264462545e-05,SHORT,4.793214411879848e-10,3.0315582614393054e-05,0.000199,0.0,2.3716587305190796e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,9556218813.0,0.000196,7.7e-05,,,,,0.0,0.0,0.71908,0.167855,0.0,0.0,5.015806466632283e-16,3.1723407769977626e-11,0.36340798339347585,0.28683423284100235,1.0728,0.0,1.6502,0.3111,0.0,0.6,0.0,0.4626,0.0,1.6502,0.1556,0.0,0.6,0.0,0.5511111111111111,0.4836984460449864,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.4581054918428347,1,0.0,0.0,3168070.0,1471085.0,0.0,581250.0
AKAM,0.8135032131203584,0.012149723813732995,1,1,0.8378026607478244,2,75.0,5.618389,8.797753,2.439024,2,0,0,0.0,0.0,0.8135032131203584,0.012149723813732995,1,1,958130.0,358750.0,0.4429955757846463,0.005215592945921727,1,0,0.8013534893066254,LONG,0.8135032131203584,0.012149723813732995,0.0,0.0,66.95651897871497,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,21405099951.0,4.5e-05,1.7e-05,,,,,0.0,0.0,0.544553,0.429277,0.0,0.0,3.8005111631462074e-07,5.6760883348107826e-09,0.33563280637741316,0.31756687382241716,1.1062,0.0,1.6502,0.0,0.0,0.6,0.0,0.9255,0.0,1.6502,0.0,0.0,0.6,0.0,0.3834957830426323,0.25427413529372445,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.8828617359001654,1,-1.7981444738545251,1,0.0,0.0,958130.0,717500.0,3937859.0,1375660.0
AMAT,51.8284108274823,77.66476847199534,3,3,137.66520103064983,6,94.0,8.503975,1.49481,13.176752,6,0,1,0.0,32.096286327379225,50.00034758716229,37.39651028235855,3,3,6274398.0,7818020.0,26.125786268877594,31.352697300374764,1,2,-25.836357644513043,SHORT,17.2761369424941,25.88825615733178,0.035271,0.518488,0.6673349041936665,0.7,0.3333333333333333,0.6666666666666666,0.025641025641025605,0.3589743589743589,91+,0.3333,0,0.0,343117507269.0,1.8e-05,2.3e-05,,,,,0.0,0.0,0.504082,0.370349,0.0,0.0,5.035049677296069e-07,7.545011725978676e-07,0.26916187101891076,0.32957718949644604,0.3875,0.0,1.6502,0.3111,0.0,0.3429,0.0,0.5427,0.0,1.6502,0.3111,0.15,0.3429,0.2989,0.19907698390185646,0.36393750322454593,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,1491897.0,6616308.0,8425064.0,2928008.0,571425.0
APP,786636.0527431164,0.37498340831717375,2,1,786636.802709933,3,53.666667,3.828916,2.302198,6.882353,3,0,0,0.0,0.0,463847.5241640217,0.37498340831717375,2,1,1590624.0,564171.5,39159.9184272143,0.04220619971298419,2,0,786635.677759708,LONG,393318.0263715582,0.37498340831717375,0.41034,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,147264989760.0,1.1e-05,4e-06,,,,,0.0,0.0,0.049781,0.112555,0.0,0.0,0.026708182780751526,2.5463174168435414e-08,0.29793737868140313,0.25808665698807876,0.2613,0.0907,1.6502,0.1556,0.0,0.6,0.2217,0.3307,0.0,1.6502,0.0,0.0,0.6,0.0,0.2694182215865927,0.24242454626463222,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,0.0,1590624.0,1128343.0,1657530.0,0.0
ARM,62.54637621357246,0.0,4,0,67.94542872868047,4,89.5,16.286839,16.286839,,4,1,0,29.393449309540927,0.0,29.393449309540927,0.0,4,0,8168303.0,0.0,23.466804233418177,0.0,3,0,62.54637621357246,LONG,15.636594053393114,0.0,0.530054,0.0,99.0,1.0,0.75,0.0,0.4423076923076923,-0.3076923076923077,91+,0.25,0,0.0,323832025834.0,2.5e-05,0.0,,,,,0.0,0.0,0.382502,0.0,0.0,0.0,4.828612615791315e-07,0.0,0.39180231662657583,0.124323420415443,0.744,0.0,1.6502,0.4667,0.15,0.6,0.3072,0.5177,0.0,0.1255,0.0,0.0,0.6,0.0,0.412880007152776,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.1714333452292918,1,512205.0,1156215.0,8827046.0,0.0,0.0,0.0
ASML,0.00014391217412263683,43.630449713518914,1,2,43.630737537867155,3,89.666667,19.513369,1.963636,28.288235,3,1,1,0.00014391217412263683,21.054956726039325,0.00014391217412263683,22.575492987479585,1,2,825115.0,5891436.0,0.00010847032039632098,15.808089812329335,0,2,-43.63030580134479,SHORT,0.00014391217412263683,21.815224856759457,0.0,0.482575,3.2984343518706747e-06,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.5,0,0.0,629348505179.0,1e-06,9e-06,,,,,0.0,0.0,0.753726,0.362318,0.0,0.0,2.2866849279590356e-12,3.466318689444531e-07,0.25871905662165373,0.30731969868786163,0.187,0.0,1.6502,0.0,0.15,0.6,0.0,0.2442,0.0,1.6502,0.1556,0.15,0.6,0.2733,0.174527248,0.3202389541142566,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,6142012.0,7175894.0,1650230.0,5891436.0,0.0,0.0
ASST,1067733.9513090935,0.0,1,0,1067733.9513090935,1,115.0,25.803815,25.803815,,1,0,0,0.0,0.0,1067733.9513090935,0.0,1,0,1988700.0,0.0,44060.88121899248,0.0,1,0,1067733.9513090935,LONG,1067733.9513090935,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,1151090429.0,0.001728,0.0,7951777.0,1278782.0,0.25009504164918106,0.0,3.8e-05,0.0,0.041266,0.0,0.0,0.0,9.275847704134577,0.0,0.6246412200717575,0.09952444797322693,2.5534,1.7,1.6502,0.0,0.0,0.3429,0.0,0.4814,0.0,0.171,0.0,0.0,0.3429,0.0,0.6642857142857143,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.3079377026100656,1,-1.9153456995993072,1,0.0,0.0,1988700.0,0.0,0.0,0.0
