ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
GRAL,258871.30429141427,0.0,1,0,258871.30429141427,1,70.0,2.530303,2.530303,,1,0,0,0.0,0.0,258871.30429141427,0.0,1,0,520385.0,0.0,27491.413741703578,0.0,1,0,258871.30429141427,LONG,258871.30429141427,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,2831839236.0,0.000184,0.0,1831527.0,2145655.0,0.2841263055363093,0.0,1e-05,0.0,0.106197,0.0,0.0,0.0,0.9141454818497128,0.0,6.599971671925418,0.16886269478364943,2.6498,1.7,1.6502,0.0,0.0,0.6,0.0,0.7227,0.0,0.3659,0.0,0.0,0.6,0.0,0.6580606039999999,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.2404846842291808,1,-1.143997468628755,1,0.0,0.0,520385.0,0.0,0.0,0.0,0.6599971671925418,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none
REAL,390941.93057103147,0.0,1,0,390941.93057103147,1,105.0,34.486207,34.486207,,1,0,0,0.0,0.0,390941.93057103147,0.0,1,0,780000.0,0.0,76154.86232932599,0.0,1,0,390941.93057103147,LONG,390941.93057103147,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,1553740139.0,0.000502,0.0,2900259.0,33956.0,0.26894149798345596,0.0,4.9e-05,0.0,0.194798,0.0,0.0,0.0,2.5161345887777924,0.0,6.508020881400903,0.18133350224110406,2.815,1.7,1.6502,0.0,0.0,0.3429,0.0,0.9358,0.0,0.5347,0.0,0.0,0.3429,0.0,0.6642857142857143,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-0.7761271280129479,1,-0.8181119367841203,1,0.0,0.0,780000.0,0.0,0.0,0.0,0.6508020881400902,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
FLEX,4.7514062800251337e-07,3.018835231807091e-24,6,1,4.7514062800251337e-07,7,90.571429,37.586525,43.341398,3.057292,7,0,1,0.0,3.018835231807091e-24,4.751406255203059e-07,3.018835231807091e-24,6,1,4273818.5,370855.0,2.8686212957810915e-07,7.429995148323721e-25,1,0,4.7514062800251337e-07,LONG,7.919010466708557e-08,3.018835231807091e-24,0.0,0.0,99.0,0.7,0.16666666666666666,0.0,-0.14102564102564105,-0.3076923076923077,91+,0.0,0,0.0,45307275252.0,9.4e-05,8e-06,,,,,0.0,0.0,0.603742,0.246121,0.0,0.0,1.747845224119715e-14,6.663025341992576e-31,5.18046343515902,0.27864931826381245,2.4097,0.0,1.6502,0.7778,0.0,0.3429,0.0,0.6435,0.0,1.6502,0.0,0.15,0.3429,0.0,0.5591343191986632,0.2477300872221513,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.9918147844500649,1,-1.8768254921352172,1,0.0,0.0,4550496.0,741710.0,0.0,0.0,0.5180463435159021,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
IE,219.41540094858186,0.0,1,0,219.41540094858186,1,73.0,102.564103,102.564103,,1,0,0,0.0,0.0,219.41540094858186,0.0,1,0,1440000.0,0.0,141.75853230272907,0.0,1,0,219.41540094858186,LONG,219.41540094858186,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1693720045.0,0.00085,0.0,467370.0,13621.0,3.0810706720585403,0.0,0.0,0.0,0.646074,0.0,0.0,0.0,0.0012954643926917796,0.0,5.065163738543761,0.20006499281387713,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.9046,0.0,0.496,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-1.15124226940297,1,0.0,0.0,1440000.0,0.0,0.0,0.0,0.5065163738543761,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
TRMB,4.5345990756258846e-08,0.0,1,0,4.5345990756258846e-08,1,53.0,100.06,100.06,,1,0,0,0.0,0.0,4.5345990756258846e-08,0.0,1,0,1220000.0,0.0,1.3239582888517647e-08,0.0,1,0,4.5345990756258846e-08,LONG,4.5345990756258846e-08,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,13648679437.0,8.9e-05,0.0,470461.0,4594.0,2.593201136757351,0.0,0.0,0.0,0.291968,0.0,0.0,0.0,3.322372026214571e-14,0.0,5.065163738543761,0.19495656077347395,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.8745,0.0,0.475,0.0,0.0,0.6,0.0,0.4959872986260469,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-1.071358110985807,1,0.0,0.0,1220000.0,0.0,0.0,0.0,0.5065163738543761,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
SKHY,2840.8641904414444,10.249036017455735,9,1,2851.1132264589,10,87.5,51.451682,56.988603,1.619385,10,3,0,1388.375059361053,0.0,773.6284218190343,10.249036017455735,9,1,27104869.0,780300.0,624.1465335282567,1.3490235439735807,1,0,2830.6151544239888,LONG,315.65157671571603,10.249036017455735,0.727678,0.0,99.0,1.0,0.1111111111111111,0.0,-0.1965811965811966,-0.3076923076923077,91+,0.3333,0,0.0,1110000000000.0,2.4e-05,1e-06,,,,,0.0,0.0,0.219703,0.131624,0.0,0.0,2.8437078983397843e-06,9.233365781491653e-08,4.8855941258962945,0.2167881913361843,0.4926,0.0,1.6502,1.2444,0.45,0.6,0.4483,0.1305,0.0,1.4374,0.0,0.0,0.6,0.0,0.531364328646898,0.13611818,2,4,2,4,4,4,4,2,4,2,4,4,4,4,4,4,-3.5,2,-3.5,2,0.0,5350671.0,27104869.0,780300.0,969110.0,0.0,0.4885594125896294,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
SIRI,5.891770112550274,0.0,1,0,5.891770112550274,1,46.0,31.23155,31.23155,,1,0,0,0.0,0.0,5.891770112550274,0.0,1,0,629748.0,0.0,1.740405169869297,0.0,1,0,5.891770112550274,LONG,5.891770112550274,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10071558703.0,6.3e-05,0.0,7656072.0,277260.0,0.08225471233812848,0.0,0.0,0.0,0.295396,0.0,0.0,0.0,5.849908923030257e-06,0.0,4.790784755805748,0.16090005494111723,2.5406,0.0,1.6502,0.0,0.0,0.6,0.0,0.6918,0.0,0.3172,0.0,0.0,0.6,0.0,0.43316634716563585,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.9407125402417942,1,-1.4241102185134977,1,0.0,0.0,629748.0,0.0,0.0,0.0,0.4790784755805748,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
AXTI,537940.7577123725,8.974362462397397e-05,3,1,1075881.5156042322,4,61.75,6.283057,7.253726,3.371053,4,0,0,0.0,0.0,391085.36852420756,8.974362462397397e-05,3,1,1384124.0,802029.5,64576.028903310405,2.5566438118113954e-05,2,0,537940.7576226288,LONG,179313.58590412416,8.974362462397397e-05,0.272995,0.0,99.0,1.0,0.6666666666666666,0.0,0.3589743589743589,-0.3076923076923077,31-90,0.0,0,0.0,4917860741.0,0.000281,0.000163,,,,,1.3e-05,0.0,0.120043,0.284883,0.0,0.0,0.36461704661377303,1.8248508721644985e-10,4.653337300609856,0.26803586467639184,0.67,1.2985,1.6502,0.3111,0.0,0.6,0.1236,0.4302,0.0,1.6502,0.0,0.0,0.6,0.0,0.6933145464976405,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.9141661847241616,1,0.0,2422755.0,2768248.0,1604059.0,502500.0,1597250.0,0.4653337300609856,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none
TTWO,214432.0344144618,0.0,1,0,214432.0344144618,1,43.0,4.954082,4.954082,,1,0,0,0.0,0.0,214432.0344144618,0.0,1,0,7029030.0,0.0,116350.56936185398,0.0,1,0,214432.0344144618,LONG,214432.0344144618,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,43161929148.0,0.000163,0.0,15233785.0,6687790.0,0.461410608066216,0.0,3e-06,0.0,0.542599,0.0,0.0,0.0,0.04968082721214465,0.0,4.560725832578031,0.1423884593703038,2.1259,0.1846,1.6502,0.0,0.0,0.6,0.0,0.4369,0.0,0.3869,0.0,0.0,0.6,0.0,0.5384648605037319,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-0.8769149859591188,1,-2.5565683599720557,1,0.0,0.0,7029030.0,0.0,0.0,0.0,0.45607258325780314,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target
CROX,3.0277082722725835e-66,0.0,1,0,3.0277082722725835e-66,1,101.0,1.099217,1.099217,,1,0,0,0.0,0.0,3.0277082722725835e-66,0.0,1,0,704515.0,0.0,1.7914632815555405e-66,0.0,1,0,3.0277082722725835e-66,LONG,3.0277082722725835e-66,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,6433270164.0,0.00011,0.0,897339.0,1569661.0,0.7851157700712885,0.0,0.0,0.0,0.59169,0.0,0.0,0.0,4.706328500263157e-72,0.0,4.470706203754547,0.12013264306394517,2.4777,0.0,1.6502,0.0,0.0,0.3429,0.0,0.555,0.0,0.3034,0.0,0.0,0.3429,0.0,0.3650324702857143,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,0.5933450490706047,1,-1.6781676970877528,1,0.0,0.0,704515.0,0.0,0.0,0.0,0.44707062037545475,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
