ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
TARS,0.0,659689.8178602499,0,1,1319379.6357204998,1,102.0,3000.0,,3000.0,1,0,0,0.0,0.0,0.0,659689.8178602499,0,1,0.0,1455000.0,0.0,361967.79793825885,0,1,-659689.8178602499,SHORT,0.0,659689.8178602499,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,2815487877.0,0.0,0.000517,2917671.0,931595.0,0.0,1.5618374937607007,0.0,0.000129,0.0,0.548694,0.0,0.0,0.0,2.3430746168339827,0.16342817551823652,6.508020881400903,0.8541,0.0,0.4373,0.0,0.0,0.3429,0.0,2.815,1.7,1.6502,0.0,0.0,0.3429,0.0,0.03428571428571428,0.6642857142857143,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.2654979065211411,1,0.18034927106382836,1,0.0,0.0,0.0,2910000.0,0.0,0.0,0.6508020881400902,"not_extended, pullback_to_resistance, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
CAPR,0.0,1.0781629575629763e-06,0,2,1.0781629575629763e-06,2,56.0,3864.0,,3864.0,2,0,2,0.0,1.0781629575629763e-06,0.0,7.721669194011503e-07,0,2,0.0,3042890.0,0.0,2.3942069789099694e-08,0,2,-1.0781629575629763e-06,SHORT,0.0,5.390814787814882e-07,0.0,0.283812,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,1344135037.0,0.0,0.002264,1996581.0,4649395.0,0.0,0.6544700977223918,0.0,0.0,0.0,0.022206,0.0,0.0,0.0,4.0106199447391395e-12,0.16433014464229342,5.652013579813602,0.6187,0.0,0.4246,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.1556,0.3,0.6,0.1313,0.06,0.5786849841269841,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.4028250255001717,1,-0.7187609110135261,1,0.0,0.0,0.0,3042890.0,0.0,0.0,0.5652013579813602,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
NVMI,0.0,223613.25181660414,0,1,223613.25181660414,1,46.0,42.666667,,42.666667,1,0,0,0.0,0.0,0.0,223613.25181660414,0,1,0.0,556798.0,0.0,80097.80838520739,0,1,-223613.25181660414,SHORT,0.0,223613.25181660414,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,14941101386.0,0.0,3.7e-05,163826.0,1437166.0,0.0,0.3874277571275691,0.0,5e-06,0.0,0.358198,0.0,0.0,0.0,0.1496631647424149,0.1723758022877457,5.352343549589401,0.7253,0.0,0.3984,0.0,0.0,0.6,0.0,2.5313,0.5709,1.6502,0.0,0.0,0.6,0.0,0.06,0.41649209285726835,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.1448669002096854,1,-1.252072971931855,1,0.0,0.0,0.0,556798.0,0.0,0.0,0.5352343549589401,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume
THC,0.0,0.005072866083440837,0,1,0.010145732166881674,1,53.0,280.25,,280.25,1,0,0,0.0,0.0,0.0,0.005072866083440837,0,1,0.0,3284087.5,0.0,0.002859518114871359,0,1,-0.005072866083440837,SHORT,0.0,0.005072866083440837,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,17716102360.0,0.0,0.000185,1999065.0,957741.0,0.0,3.4289933290941916,0.0,0.0,0.0,0.563689,0.0,0.0,0.0,2.8634210733025124e-09,0.17210948905520404,5.065163738543761,0.702,0.0,0.4191,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.7443737718355883,1,2.8669101364995138,1,0.0,0.0,0.0,6568175.0,0.0,0.0,0.5065163738543761,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
MHK,0.0,1.630689195403334e-54,0,1,3.261378390806668e-54,1,31.0,55.555556,,55.555556,1,0,0,0.0,0.0,0.0,1.630689195403334e-54,0,1,0.0,315000.0,0.0,1.0346726828472162e-54,0,1,-1.630689195403334e-54,SHORT,0.0,1.630689195403334e-54,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7274757856.0,0.0,4.3e-05,276354.0,4393.0,0.0,71.70498520373322,0.0,0.0,0.0,0.6345,0.0,0.0,0.0,2.2415717851809886e-60,0.1921483399393768,5.065163738543761,0.791,0.0,0.5304,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.37760020180814297,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.6460855232875078,1,3.5,1,0.0,0.0,0.0,630000.0,0.0,0.0,0.5065163738543761,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
LFUS,0.0,1.356075994629876e-58,0,1,1.356075994629876e-58,1,35.0,520.0,,520.0,1,0,0,0.0,0.0,0.0,1.356075994629876e-58,0,1,0.0,1212600.0,0.0,4.499201516963646e-59,0,1,-1.356075994629876e-58,SHORT,0.0,1.356075994629876e-58,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,10582647657.0,0.0,0.000115,26932.0,4007018.0,0.0,0.3026190548682337,0.0,0.0,0.0,0.331781,0.0,0.0,0.0,1.2814146691663553e-64,0.19253705369244462,5.065163738543761,0.9156,0.0,0.4098,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.5991737252939797,1,-0.8919942667472123,1,625000.0,0.0,0.0,1212600.0,0.0,0.0,0.5065163738543761,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
CRS,0.0,876245.9850071885,0,1,876245.9850071885,1,74.0,,,,1,0,0,0.0,0.0,0.0,876245.9850071885,0,1,0.0,2022640.0,0.0,149979.3223354718,0,1,-876245.9850071885,SHORT,0.0,876245.9850071885,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,29674234911.0,0.0,6.8e-05,705774.0,3535024.0,0.0,0.5721715043518799,0.0,5e-06,0.0,0.171161,0.0,0.0,0.0,0.2952884843148462,0.16800249653937446,4.726365429842115,0.6703,0.0,0.4097,0.0,0.0,0.6,0.0,2.6413,1.0771,0.4079,0.0,0.0,0.6,0.0,0.06,0.3837047468588036,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.2529122921450875,1,-0.9722674691083861,1,0.0,0.0,0.0,2022640.0,0.0,0.0,0.47263654298421154,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
SIMO,0.0,507523.95314971544,0,2,1015047.9062994309,2,74.0,9.135135,,9.135135,2,0,1,0.0,187573.8043054501,0.0,319950.1488442654,0,2,0.0,822329.5,0.0,43084.29667075192,0,2,-507523.95314971544,SHORT,0.0,253761.97657485772,0.0,0.369586,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,10092191459.0,0.0,8.1e-05,,,,,0.0,4e-06,0.0,0.084891,0.0,0.0,0.0,0.25144387877080776,0.13493023400078374,4.540729310926745,0.4366,0.0,0.3127,0.0,0.0,0.6,0.0,0.8615,0.931,1.6502,0.1556,0.15,0.6,0.1926,0.06,0.6205362501130621,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.6356116068704893,1,0.0,0.0,0.0,1644659.0,0.0,0.0,0.45407293109267444,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
CG,0.0,1.4293377151424098e-60,0,1,2.8586754302848196e-60,1,36.0,11.530864,,11.530864,1,0,0,0.0,0.0,0.0,1.4293377151424098e-60,0,1,0.0,308232.5,0.0,1.2940110667056438e-60,0,1,-1.4293377151424098e-60,SHORT,0.0,1.4293377151424098e-60,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,15417704708.0,0.0,2e-05,,,,,0.0,0.0,0.0,0.905322,0.0,0.0,0.0,9.270755551575386e-67,0.18411244235768473,4.5153180248372795,0.8161,0.0,0.425,0.0,0.0,0.6,0.0,2.2651,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.3031672804760186,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.4099828017596112,1,-1.1219708050135064,1,0.0,0.0,0.0,616465.0,0.0,0.0,0.451531802483728,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
ASHR,3.101703243873611e-09,1.4944762024625512e-09,2,1,4.596179446336162e-09,3,114.0,30.734105,44.727941,2.746432,3,0,0,0.0,0.0,1.8019301574309262e-09,1.4944762024625512e-09,2,1,1621941.0,885708.0,2.1748955130811866e-09,5.271616108321541e-10,2,1,1.6072270414110596e-09,LONG,1.5508516219368054e-09,1.4944762024625512e-09,0.419051,0.0,2.0754450547708427,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,1114374024.0,0.001455,0.000795,,,,,0.0,0.0,0.701194,0.35274,0.0,0.0,1.3916796233010591e-14,1.3410903074518822e-14,0.519147000838503,4.50509686730895,2.815,0.0,1.6502,0.1556,0.0,0.3429,0.2279,2.5121,0.0,1.6502,0.0,0.0,0.3429,0.0,0.5326306269841269,0.47704309028571423,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.871895955687403,1,-1.252709273013688,1,0.0,0.0,1621941.0,885708.0,0.0,0.0,0.450509686730895,none,none
