ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
SGI,1312567.7158234506,0.0,1,0,1312567.7158234506,1,114.0,1250.0,1250.0,,1,0,0,0.0,0.0,1312567.7158234506,0.0,1,0,1950000.0,0.0,406228.59619962005,0.0,0,0,1312567.7158234506,LONG,1312567.7158234506,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,16290881329.0,0.00012,0.0,2589275.0,3569.0,0.7531065645788879,0.0,2.5e-05,0.0,0.309492,0.0,0.0,0.0,0.8057070021662365,0.0,6.557851673678209,0.12266391562695445,2.815,1.7,1.7,0.0,0.0,0.3429,0.0,0.8838,0.0,0.0,0.0,0.0,0.3429,0.0,0.6642857142857143,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1950000.0,0.0,0.0,0.0,0.6557851673678209,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
CRS,958822.9505466666,179814.10976116027,1,1,1318451.1700689872,2,50.0,12.863445,16.214286,9.512605,2,0,0,0.0,0.0,958822.9505466666,179814.10976116027,1,1,1415238.0,265408.5,229504.8230875163,11515.725670011012,0,0,779008.8407855064,LONG,958822.9505466666,179814.10976116027,0.0,0.0,5.332300962478595,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,1.0,21325532236.0,6.6e-05,1.2e-05,4769917.0,1951233.0,0.29670076020190705,0.1360209160054181,1.1e-05,1e-06,0.239361,0.064042,0.0,0.0,0.4496126708284734,0.08431869731139134,6.385539334840833,0.3781919576601617,2.5306,1.555,1.7,0.0,0.0,0.6,0.0,1.1595,0.3225,1.7,0.0,0.0,0.6,0.0,0.5964033624815437,0.30612786596992225,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1415238.0,530817.0,0.0,0.0,0.6385539334840833,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned
FCEL,9.062327426888007e-05,0.0,1,0,9.062327426888007e-05,1,87.0,27.572549,27.572549,,1,1,0,9.062327426888007e-05,0.0,9.062327426888007e-05,0.0,1,0,849286.0,0.0,6.96409569429449e-06,0.0,0,0,9.062327426888007e-05,LONG,9.062327426888007e-05,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,526599988.0,0.001613,0.0,,,,,0.0,0.0,0.076847,0.0,0.0,0.0,1.7209129573485685e-09,0.0,5.264994530821065,0.1417100939267701,2.815,0.0,1.7,0.0,0.15,0.6,0.0,0.8171,0.0,0.0,0.0,0.0,0.6,0.0,0.5349999999999999,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,849286.0,0.0,0.0,0.0,0.5264994530821065,"confirmation_volume, consolidation_breakout, momentum_aligned, room_to_target, trend_aligned",not_extended
DOCU,5.911082062636985e-30,0.0,1,0,5.911082062636985e-30,1,45.0,19.545045,19.545045,,1,1,0,5.911082062636985e-30,0.0,5.911082062636985e-30,0.0,1,0,1171333.0,0.0,1.9535102297698704e-30,0.0,0,0,5.911082062636985e-30,LONG,5.911082062636985e-30,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,8900910544.0,0.000132,0.0,,,,,0.0,0.0,0.330483,0.0,0.0,0.0,6.640985810852325e-36,0.0,5.264994530821065,0.09903652826630134,2.815,0.0,1.7,0.0,0.15,0.6,0.0,0.3904,0.0,0.0,0.0,0.0,0.6,0.0,0.5349999999999999,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1171333.0,0.0,0.0,0.0,0.5264994530821065,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
SIMO,2.6576668432855568e-11,0.0,1,0,2.6576668432855568e-11,1,30.0,51.641026,51.641026,,1,0,0,0.0,0.0,2.6576668432855568e-11,0.0,1,0,2270000.0,0.0,1.204975079294277e-11,0.0,0,0,2.6576668432855568e-11,LONG,2.6576668432855568e-11,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,5026041282.0,0.000452,0.0,,,,,0.0,0.0,0.453396,0.0,0.0,0.0,5.287793502221291e-17,0.0,5.1149945308210665,0.14152216184966973,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.8152,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2270000.0,0.0,0.0,0.0,0.5114994530821066,"confirmation_volume, flag_breakout, momentum_aligned, room_to_target, trend_aligned",not_extended
EXPE,2.6271207140885225e-28,1.8850215109343477e-09,1,1,1.8850215109343477e-09,2,84.5,25.861111,9.722222,42.0,2,0,0,0.0,0.0,2.6271207140885225e-28,1.8850215109343477e-09,1,1,1977500.0,634317.0,1.2190519675111833e-28,7.816518071780014e-10,0,0,-1.8850215109343477e-09,SHORT,2.6271207140885225e-28,1.8850215109343477e-09,0.0,0.0,1.3936820873658564e-19,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,28336655824.0,7e-05,2.2e-05,,,,,0.0,0.0,0.464026,0.414665,0.0,0.0,9.271103585425411e-35,6.65223702698824e-16,4.551185132183615,0.3282326785591545,2.2512,0.0,1.7,0.0,0.0,0.6,0.0,0.9823,0.0,1.7,0.0,0.0,0.6,0.0,0.4510147733049666,0.31018355633839767,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,3955000.0,634317.0,0.0,0.0,0.45511851321836155,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none
AXTI,10189.747081756035,0.0,7,0,20379.49416031676,7,73.285714,10.074509,10.074509,,7,0,0,0.0,0.0,10189.640956013875,0.0,7,0,4369564.5,0.0,4437.601808870519,0.0,0,0,10189.747081756035,LONG,1455.6781545365764,0.0,1e-05,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3818461987.0,0.001144,0.0,,,,,1e-06,0.0,0.435497,0.0,0.0,0.0,0.003812210674068382,0.0,3.8473523651566346,0.1136157528771354,0.614,0.0,1.7,0.9333,0.0,0.6,0.0,0.5362,0.0,0.0,0.0,0.0,0.6,0.0,0.6133333333333333,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,2362950.0,8214779.0,0.0,1629570.0,0.0,0.38473523651566344,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
CRCL,0.006958803455337573,0.0,3,0,0.013917606910675145,3,86.0,9.779189,9.779189,,3,2,0,0.0019577789249313805,0.0,0.005001024530406192,0.0,3,0,3637842.0,0.0,0.0049745370967626285,0.0,0,0,0.006958803455337573,LONG,0.002319601151779191,0.0,0.281338,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.6667,0,0.0,21521325104.0,0.000169,0.0,,,,,0.0,0.0,0.714855,0.0,0.0,0.0,1.077815209133226e-09,0.0,3.7775177557502806,0.11570769252118375,0.7369,0.0,1.7,0.3111,0.3,0.6,0.1295,0.5571,0.0,0.0,0.0,0.0,0.6,0.0,0.5940638253968255,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,7275684.0,0.0,0.0,0.0,0.37775177557502804,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
SPOT,82305.46074468287,0.0,2,0,82305.46074468287,2,51.0,17.133242,17.133242,,2,2,0,82305.46074468287,0.0,64105.07796280123,0.0,2,0,2931383.0,0.0,48284.31201272245,0.0,0,0,82305.46074468287,LONG,41152.73037234144,0.0,0.221132,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,89372483223.0,3.3e-05,0.0,21822231.0,17134694.0,0.13433012417474638,0.0,1e-06,0.0,0.586648,0.0,0.0,0.0,0.004604630965624863,0.0,3.7382296955954097,0.09059138778362957,0.8962,0.0,1.7,0.1556,0.3,0.6,0.0865,0.3059,0.0,0.0,0.0,0.0,0.6,0.0,0.40103551302301155,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2931383.0,0.0,843260.0,0.0,0.373822969559541,"confirmation_volume, not_extended, room_to_target, volume_capitulation_reversal","momentum_aligned, trend_aligned"
NVDA,240187.0387837581,50686.078236175104,8,3,579760.9754033921,11,50.272727,31.666849,41.720369,4.857463,11,0,0,0.0,0.0,237280.1127709012,49680.37280462104,8,3,9366126.5,2850420.0,114639.17130296236,20674.40550809333,0,0,189500.960547583,LONG,30023.37984796976,16895.35941205837,0.012103,0.019842,4.738718147902286,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,5180031000000.0,2e-06,1e-06,,,,,0.0,0.0,0.477107,0.407891,0.0,0.0,5.795984589275578e-05,3.2616328767257126e-05,3.6398795021057144,0.2844002306499595,0.251,0.0,1.7,1.0889,0.0,0.6,0.0,0.2329,0.0,1.7,0.3111,0.0,0.6,0.0,0.3430709426698741,0.2611111111111111,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,12372924.0,7858732.0,12666339.0,5700840.0,506000.0,0.0,0.36398795021057145,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
